mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	system_text	tempo	qpm	tempo_visible	slur	Trill:trill	crescendo_line	HairPin:2_sempre cresc.	HairPin:2_cresc. sempre	HairPin:2_sempre crescendo	HairPin:2_(cresc.)	diminuendo_line	HairPin:3_sempre diminuendo	HairPin:3_(dim.)	HairPin:3_dimin.	crescendo_hairpin	decrescendo_hairpin
135	135	269	269	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1354			articStaccatissimoAbove								23				23						
135	135	268	268	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1355			articStaccatissimoBelow								24				24						
135	135	269	269	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1356			articStaccatissimoAbove								24				24						
136	136	270	270	2.0	0	0	Chord	2/4	21	1	1/2	1/2	1	1357										0	20				20						
136	136	270	270	1.0	0	0	Chord	2/4	22	1	1/4	1/4	1	1358											21				21						
136	136	271	271	1.0	1/4	1/4	Chord	2/4	22	1	1/4	1/4	1	1359											21				21						
136	136	270	270	1.0	0	0	Chord	2/4	22	2	1/4	1/4	1	1360											21				21						
136	136	271	271	1.0	1/4	1/4	Chord	2/4	22	2	1/4	1/4	1	1361											21				21						
136	136	270	270	0.5	0	0	Chord	2/4	23	1	1/8	1/8	1	1362									168		22				22						
136	136	541/2	541/2	0.5	1/8	1/8	Chord	2/4	23	1	1/8	1/8	1	1363									168		22				22						
136	136	271	271	0.5	1/4	1/4	Chord	2/4	23	1	1/8	1/8	1	1364									168		22				22						
136	136	543/2	543/2	0.5	3/8	3/8	Chord	2/4	23	1	1/8	1/8	1	1365											22				22						
136	136	270	270	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1366			articStaccatissimoBelow								23				23						
136	136	271	271	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1367			articStaccatissimoAbove								23				23						
136	136	270	270	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1368			articStaccatissimoBelow								24				24						
136	136	271	271	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1369			articStaccatissimoAbove								24				24						
137	137	272	272	0.0	0	0	Dynamic	2/4	9	1	0					p																			
137	137	272	272	0.0	0	0	Spanner	2/4	9	1	0																			28					
137	137	272	272	2.0	0	0	Chord	2/4	9	1	1/2	1/2	1	1370	X		articAccentAbove						169							28					
137	137	272	272	0.0	0	0	Dynamic	2/4	10	1	0					p																			
137	137	272	272	0.0	0	0	Spanner	2/4	10	1	0																			29					
137	137	272	272	2.0	0	0	Chord	2/4	10	1	1/2	1/2	1	1371			articAccentAbove						170							29					
137	137	272	272	0.0	0	0	Dynamic	2/4	11	1	0					p																			
137	137	272	272	0.0	0	0	Spanner	2/4	11	1	0																			30					
137	137	272	272	2.0	0	0	Chord	2/4	11	1	1/2	1/2	1	1372			articAccentAbove													30					
137	137	272	272	0.0	0	0	Dynamic	2/4	12	1	0					p																			
137	137	272	272	0.0	0	0	Spanner	2/4	12	1	0																			31					
137	137	272	272	2.0	0	0	Chord	2/4	12	1	1/2	1/2	1	1373			articAccentBelow						171							31					
137	137	272	272	0.0	0	0	Spanner	2/4	21	1	0																								
137	137	272	272	0.0	0	0	Spanner	2/4	21	1	0																								
137	137	272	272	0.0	0	0	Spanner	2/4	21	1	0																			32		32			
137	137	272	272	0.5	0	0	Chord	2/4	21	1	1/8	1/8	1	1374			articAccentAbove						172							32		32			
137	137	545/2	545/2	0.5	1/8	1/8	Chord	2/4	21	1	1/8	1/8	1	1375									172							32		32			
137	137	273	273	0.5	1/4	1/4	Chord	2/4	21	1	1/8	1/8	1	1376									172							32		32			
137	137	547/2	547/2	0.5	3/8	3/8	Chord	2/4	21	1	1/8	1/8	1	1377																32		32			
137	137	272	272	0.0	0	0	Spanner	2/4	22	1	0																								
137	137	272	272	1.0	0	0	Chord	2/4	22	1	1/4	1/4	1	1378			articStaccatissimoAbove																		
137	137	272	272	1.0	0	0	Chord	2/4	22	2	1/4	1/4	1	1379			articStaccatissimoBelow																		
137	137	272	272	0.0	0	0	Spanner	2/4	23	1	0																								
137	137	272	272	0.0	0	0	Spanner	2/4	23	1	0																			33		33			
137	137	272	272	0.5	0	0	Chord	2/4	23	1	1/8	1/8	1	1380									173							33		33			
137	137	545/2	545/2	0.5	1/8	1/8	Chord	2/4	23	1	1/8	1/8	1	1381									173							33		33			
137	137	273	273	0.5	1/4	1/4	Chord	2/4	23	1	1/8	1/8	1	1382									173							33		33			
137	137	547/2	547/2	0.5	3/8	3/8	Chord	2/4	23	1	1/8	1/8	1	1383																33		33			
137	137	272	272	0.0	0	0	Spanner	2/4	24	1	0																								
137	137	272	272	0.0	0	0	Spanner	2/4	24	1	0																			34		34			
137	137	272	272	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1384			articStaccatissimoBelow													34		34			
137	137	273	273	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1385			articStaccatissimoAbove													34		34			
137	137	272	272	0.0	0	0	Spanner	2/4	25	1	0																								
137	137	272	272	0.0	0	0	Spanner	2/4	25	1	0																			35		35			
137	137	272	272	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1386			articStaccatissimoBelow													35		35			
137	137	273	273	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1387			articStaccatissimoAbove													35		35			
138	138	274	274	1.0	0	0	Chord	2/4	9	1	1/4	1/4	1	1388																28					
138	138	275	275	0.0	1/4	1/4	Spanner	2/4	9	1	0																								
138	138	274	274	1.0	0	0	Chord	2/4	10	1	1/4	1/4	1	1389																29					
138	138	275	275	0.0	1/4	1/4	Spanner	2/4	10	1	0																								
138	138	274	274	1.0	0	0	Chord	2/4	11	1	1/4	1/4	1	1390																30					
138	138	275	275	0.0	1/4	1/4	Spanner	2/4	11	1	0																								
138	138	274	274	1.0	0	0	Chord	2/4	12	1	1/4	1/4	1	1391																31					
138	138	275	275	0.0	1/4	1/4	Spanner	2/4	12	1	0																								
138	138	274	274	0.0	0	0	Spanner	2/4	21	1	0																								
138	138	275	275	0.0	1/4	1/4	Dynamic	2/4	21	1	0					p																			
138	138	275	275	1.0	1/4	1/4	Chord	2/4	21	1	1/4	1/4	1	1392	a		articAccentAbove																		
138	138	275	275	0.0	1/4	1/4	Dynamic	2/4	22	1	0					other-dynamics																			
138	138	275	275	1.0	1/4	1/4	Chord	2/4	22	1	1/4	1/4	1	1393			articAccentAbove																		
138	138	275	275	1.0	1/4	1/4	Chord	2/4	22	2	1/4	1/4	1	1394			articAccentBelow																		
138	138	274	274	0.0	0	0	Spanner	2/4	23	1	0																								
138	138	274	274	0.5	0	0	Chord	2/4	23	1	1/8	1/8	1	1395									174												
138	138	549/2	549/2	0.5	1/8	1/8	Chord	2/4	23	1	1/8	1/8	1	1396									174												
138	138	275	275	0.5	1/4	1/4	Chord	2/4	23	1	1/8	1/8	1	1397									174												
138	138	551/2	551/2	0.5	3/8	3/8	Chord	2/4	23	1	1/8	1/8	1	1398																					
138	138	274	274	0.0	0	0	Spanner	2/4	24	1	0																								
138	138	275	275	0.0	1/4	1/4	Dynamic	2/4	24	1	0					p																			
138	138	275	275	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1399																					
138	138	274	274	0.0	0	0	Spanner	2/4	25	1	0																								
138	138	274	274	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1400			articStaccatissimoBelow																		
138	138	275	275	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1401			articStaccatissimoAbove																		
139	139	276	276	0.0	0	0	Spanner	2/4	21	1	0																			36			36		
139	139	276	276	1.0	0	0	Chord	2/4	21	1	1/4	1/4	1	1402			articStaccatissimoAbove													36			36		
139	139	277	277	1.0	1/4	1/4	Chord	2/4	21	1	1/4	1/4	1	1403			articStaccatissimoAbove													36			36		
139	139	276	276	0.0	0	0	Spanner	2/4	22	1	0																			37			37		
139	139	276	276	0.0	0	0	Spanner	2/4	22	1	0																			37, 38			37, 38		
139	139	276	276	1.0	0	0	Chord	2/4	22	1	1/4	1/4	1	1404			articStaccatissimoAbove													37, 38			37, 38		
139	139	277	277	1.0	1/4	1/4	Chord	2/4	22	1	1/4	1/4	1	1405			articStaccatissimoAbove													37, 38			37, 38		
139	139	276	276	1.0	0	0	Chord	2/4	22	2	1/4	1/4	1	1406			articStaccatissimoBelow													37, 38			37, 38		
139	139	277	277	1.0	1/4	1/4	Chord	2/4	22	2	1/4	1/4	1	1407			articStaccatissimoBelow													37, 38			37, 38		
139	139	276	276	0.0	0	0	Dynamic	2/4	23	1	0					other-dynamics																			
139	139	276	276	0.0	0	0	Spanner	2/4	23	1	0																			39			39		
139	139	276	276	0.5	0	0	Chord	2/4	23	1	1/8	1/8	1	1408									175							39			39		
139	139	553/2	553/2	0.5	1/8	1/8	Chord	2/4	23	1	1/8	1/8	1	1409									175							39			39		
139	139	277	277	0.5	1/4	1/4	Chord	2/4	23	1	1/8	1/8	1	1410									175							39			39		
139	139	555/2	555/2	0.5	3/8	3/8	Chord	2/4	23	1	1/8	1/8	1	1411									175							39			39		
139	139	276	276	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1412			articStaccatissimoAbove																		
139	139	277	277	0.0	1/4	1/4	Spanner	2/4	24	1	0																							15	
139	139	277	277	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1413			articStaccatissimoAbove																	15	
139	139	276	276	0.0	0	0	Dynamic	2/4	25	1	0					other-dynamics																			
139	139	276	276	0.0	0	0	Spanner	2/4	25	1	0																			40					
139	139	276	276	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1414			articStaccatissimoBelow													40					
139	139	277	277	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1415			articStaccatissimoAbove													40					
140	140	278	278	1.0	0	0	Chord	2/4	21	1	1/4	1/4	1	1416			articStaccatissimoAbove													36			36		
140	140	279	279	1.0	1/4	1/4	Chord	2/4	21	1	1/4	1/4	1	1417			articStaccatissimoAbove													36			36		
140	140	278	278	2.0	0	0	Chord	2/4	22	1	1/2	1/2	1	1418			articStaccatissimoAbove													37, 38			37, 38		
140	140	278	278	1.0	0	0	Chord	2/4	22	2	1/4	1/4	1	1419			articStaccatissimoBelow													37, 38			37, 38		
140	140	279	279	1.0	1/4	1/4	Chord	2/4	22	2	1/4	1/4	1	1420			articStaccatissimoBelow													37, 38			37, 38		
140	140	278	278	0.5	0	0	Chord	2/4	23	1	1/8	1/8	1	1421									175							39			39		
140	140	557/2	557/2	0.5	1/8	1/8	Chord	2/4	23	1	1/8	1/8	1	1422									175							39			39		
140	140	279	279	0.5	1/4	1/4	Chord	2/4	23	1	1/8	1/8	1	1423									175							39			39		
140	140	559/2	559/2	0.5	3/8	3/8	Chord	2/4	23	1	1/8	1/8	1	1424																39			39		
140	140	278	278	1.5	0	0	Chord	2/4	24	1	3/8	1/4	3/2	1425			articAccentAbove						176											15	
140	140	559/2	559/2	0.5	3/8	3/8	Chord	2/4	24	1	1/8	1/8	1	1426																				15	
140	140	278	278	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1427			articStaccatissimoBelow													40					
140	140	279	279	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1428			articStaccatissimoAbove													40					
141	141	280	280	1.0	0	0	Chord	2/4	21	1	1/4	1/4	1	1429									177							36			36		
141	141	281	281	0.5	1/4	1/4	Chord	2/4	21	1	1/8	1/8	1	1430									177							36			36		
141	141	563/2	563/2	0.5	3/8	3/8	Chord	2/4	21	1	1/8	1/8	1	1431																36			36		
141	141	280	280	1.0	0	0	Chord	2/4	22	1	1/4	1/4	1	1432			articStaccatissimoAbove													37, 38			37, 38		
141	141	281	281	1.0	1/4	1/4	Chord	2/4	22	1	1/4	1/4	1	1433			articStaccatissimoAbove													37, 38			37, 38		
141	141	280	280	1.0	0	0	Chord	2/4	22	2	1/4	1/4	1	1434			articStaccatissimoBelow													37, 38			37, 38		
141	141	281	281	1.0	1/4	1/4	Chord	2/4	22	2	1/4	1/4	1	1435			articStaccatissimoBelow													37, 38			37, 38		
141	141	280	280	0.5	0	0	Chord	2/4	23	1	1/8	1/8	1	1436									178							39			39		
141	141	561/2	561/2	0.5	1/8	1/8	Chord	2/4	23	1	1/8	1/8	1	1437									178							39			39		
141	141	281	281	0.5	1/4	1/4	Chord	2/4	23	1	1/8	1/8	1	1438									178							39			39		
141	141	563/2	563/2	0.5	3/8	3/8	Chord	2/4	23	1	1/8	1/8	1	1439									178							39			39		
141	141	280	280	0.0	0	0	Spanner	2/4	24	1	0																								
141	141	280	280	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1440																					
141	141	281	281	0.0	1/4	1/4	Spanner	2/4	24	1	0																			41					
141	141	281	281	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1441			articAccentAbove													41					
141	141	280	280	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1442			articStaccatissimoBelow													40					
141	141	281	281	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1443			articStaccatissimoAbove													40					
142	142	282	282	1.0	0	0	Chord	2/4	21	1	1/4	1/4	1	1444									179							36			36		
142	142	283	283	0.5	1/4	1/4	Chord	2/4	21	1	1/8	1/8	1	1445									179							36			36		
142	142	567/2	567/2	0.5	3/8	3/8	Chord	2/4	21	1	1/8	1/8	1	1446																36			36		
142	142	282	282	1.0	0	0	Chord	2/4	22	1	1/4	1/4	1	1447									180							37, 38			37, 38		
142	142	283	283	0.5	1/4	1/4	Chord	2/4	22	1	1/8	1/8	1	1448									180							37, 38			37, 38		
142	142	567/2	567/2	0.5	3/8	3/8	Chord	2/4	22	1	1/8	1/8	1	1449																37, 38			37, 38		
142	142	282	282	1.0	0	0	Chord	2/4	22	2	1/4	1/4	1	1450									181							37, 38			37, 38		
142	142	283	283	0.5	1/4	1/4	Chord	2/4	22	2	1/8	1/8	1	1451									181							37, 38			37, 38		
142	142	567/2	567/2	0.5	3/8	3/8	Chord	2/4	22	2	1/8	1/8	1	1452																37, 38			37, 38		
142	142	282	282	0.5	0	0	Chord	2/4	23	1	1/8	1/8	1	1453									178							39			39		
142	142	565/2	565/2	0.5	1/8	1/8	Chord	2/4	23	1	1/8	1/8	1	1454									178							39			39		
142	142	283	283	0.5	1/4	1/4	Chord	2/4	23	1	1/8	1/8	1	1455									178							39			39		
142	142	567/2	567/2	0.5	3/8	3/8	Chord	2/4	23	1	1/8	1/8	1	1456																39			39		
142	142	282	282	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1457																41					
142	142	283	283	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1458																41					
142	142	282	282	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1459			articStaccatissimoBelow													40					
142	142	283	283	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1460			articStaccatissimoAbove													40					
143	143	284	284	0.0	0	0	Dynamic	2/4	21	1	0					pp																			
143	143	284	284	0.0	0	0	Spanner	2/4	21	1	0																								
143	143	284	284	1.0	0	0	Chord	2/4	21	1	1/4	1/4	1	1461			articStaccatissimoAbove																		
143	143	285	285	1.0	1/4	1/4	Chord	2/4	21	1	1/4	1/4	1	1462			articStaccatissimoAbove																		
143	143	284	284	0.0	0	0	Dynamic	2/4	22	1	0					pp																			
143	143	284	284	0.0	0	0	Spanner	2/4	22	1	0																								
143	143	284	284	0.0	0	0	Spanner	2/4	22	1	0																								
143	143	284	284	1.0	0	0	Chord	2/4	22	1	1/4	1/4	1	1463			articStaccatissimoBelow																		
143	143	285	285	1.0	1/4	1/4	Chord	2/4	22	1	1/4	1/4	1	1464			articStaccatissimoBelow																		
143	143	284	284	0.0	0	0	Dynamic	2/4	23	1	0					pp																			
143	143	284	284	0.0	0	0	Spanner	2/4	23	1	0																								
143	143	284	284	0.5	0	0	Chord	2/4	23	1	1/8	1/8	1	1465									182												
143	143	569/2	569/2	0.5	1/8	1/8	Chord	2/4	23	1	1/8	1/8	1	1466									182												
143	143	285	285	0.5	1/4	1/4	Chord	2/4	23	1	1/8	1/8	1	1467									182												
143	143	571/2	571/2	0.5	3/8	3/8	Chord	2/4	23	1	1/8	1/8	1	1468									182												
143	143	284	284	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1469																41					
143	143	285	285	0.0	1/4	1/4	Dynamic	2/4	24	1	0					pp																			
143	143	285	285	0.0	1/4	1/4	Spanner	2/4	24	1	0																								
143	143	285	285	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1470																					
143	143	284	284	0.0	0	0	Dynamic	2/4	25	1	0					pp																			
143	143	284	284	0.0	0	0	Spanner	2/4	25	1	0																								
143	143	284	284	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1471			articStaccatissimoBelow																		
143	143	285	285	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1472			articStaccatissimoAbove																		
144	144	286	286	1.0	0	0	Chord	2/4	21	1	1/4	1/4	1	1473			articStaccatissimoAbove																		
144	144	287	287	1.0	1/4	1/4	Chord	2/4	21	1	1/4	1/4	1	1474																					
144	144	286	286	1.0	0	0	Chord	2/4	22	1	1/4	1/4	1	1475			articStaccatissimoAbove																		
144	144	287	287	1.0	1/4	1/4	Chord	2/4	22	1	1/4	1/4	1	1476																					
144	144	286	286	0.5	0	0	Chord	2/4	23	1	1/8	1/8	1	1477									182												
144	144	573/2	573/2	0.5	1/8	1/8	Chord	2/4	23	1	1/8	1/8	1	1478									182												
144	144	287	287	0.5	1/4	1/4	Chord	2/4	23	1	1/8	1/8	1	1479									182												
144	144	575/2	575/2	0.5	3/8	3/8	Chord	2/4	23	1	1/8	1/8	1	1480									182												
144	144	286	286	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1481																					
144	144	286	286	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1482			articStaccatissimoBelow																		
144	144	287	287	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1483			articStaccatissimoAbove																		
145	145	288	288	1.0	0	0	Chord	2/4	21	1	1/4	1/4	1	1484			articStaccatissimoAbove																		
145	145	289	289	1.0	1/4	1/4	Chord	2/4	21	1	1/4	1/4	1	1485			articStaccatissimoAbove																		
145	145	288	288	1.0	0	0	Chord	2/4	22	1	1/4	1/4	1	1486			articStaccatissimoAbove																		
145	145	289	289	1.0	1/4	1/4	Chord	2/4	22	1	1/4	1/4	1	1487			articStaccatissimoBelow																		
145	145	288	288	1.0	0	0	Chord	2/4	23	1	1/4	1/4	1	1488			articStaccatissimoAbove																		
145	145	289	289	1.0	1/4	1/4	Chord	2/4	23	1	1/4	1/4	1	1489			articStaccatissimoAbove																		
145	145	288	288	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1490			articStaccatissimoBelow																		
145	145	289	289	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1491			articStaccatissimoAbove																		
145	145	288	288	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1492			articStaccatissimoBelow																		
145	145	289	289	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1493			articStaccatissimoAbove																		
146	146	290	290	1.0	0	0	Chord	2/4	21	1	1/4	1/4	1	1494			articStaccatissimoAbove																		
146	146	291	291	0.5	1/4	1/4	Chord	2/4	21	1	1/8	1/8	1	1495									183												
146	146	583/2	583/2	0.5	3/8	3/8	Chord	2/4	21	1	1/8	1/8	1	1496																					
146	146	290	290	1.0	0	0	Chord	2/4	22	1	1/4	1/4	1	1497			articStaccatissimoBelow																		
146	146	291	291	1.0	1/4	1/4	Chord	2/4	22	1	1/4	1/4	1	1498																					
146	146	290	290	1.0	0	0	Chord	2/4	23	1	1/4	1/4	1	1499			articStaccatissimoAbove																		
146	146	291	291	1.0	1/4	1/4	Chord	2/4	23	1	1/4	1/4	1	1500			articStaccatissimoAbove																		
146	146	290	290	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1501			articStaccatissimoAbove																		
146	146	291	291	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1502			articStaccatissimoAbove																		
146	146	290	290	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1503			articStaccatissimoAbove																		
146	146	291	291	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1504			articStaccatissimoAbove																		
147	147	292	292	1.0	0	0	Chord	2/4	21	1	1/4	1/4	1	1505			articStaccatissimoAbove																		
147	147	293	293	1.0	1/4	1/4	Chord	2/4	21	1	1/4	1/4	1	1506			articStaccatissimoBelow																		
147	147	292	292	1.0	0	0	Chord	2/4	22	1	1/4	1/4	1	1507			articStaccatissimoBelow																		
147	147	293	293	1.0	1/4	1/4	Chord	2/4	22	1	1/4	1/4	1	1508			articStaccatissimoBelow																		
147	147	292	292	1.0	0	0	Chord	2/4	23	1	1/4	1/4	1	1509			articStaccatissimoAbove																		
147	147	293	293	1.0	1/4	1/4	Chord	2/4	23	1	1/4	1/4	1	1510			articStaccatissimoAbove																		
147	147	292	292	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1511			articStaccatissimoAbove																		
147	147	293	293	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1512			articStaccatissimoAbove																		
147	147	292	292	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1513			articStaccatissimoAbove																		
147	147	293	293	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1514			articStaccatissimoAbove																		
148	148	294	294	1.0	0	0	Chord	2/4	21	1	1/4	1/4	1	1515			articStaccatissimoAbove																		
148	148	294	294	1.0	0	0	Chord	2/4	22	1	1/4	1/4	1	1516			articStaccatissimoBelow																		
148	148	294	294	1.0	0	0	Chord	2/4	23	1	1/4	1/4	1	1517			articStaccatissimoAbove																		
148	148	294	294	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1518			articStaccatissimoBelow																		
148	148	294	294	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1519			articStaccatissimoBelow																		
