mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
222	201	312	201a	1691/3	1205/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2113
222	201	312	201a	3383/6	2411/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	2114
222	201	312	201a	564	402	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		1	67	G4	4	2115
222	201	312	201a	3385/6	2413/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2116
222	201	312	201a	1693/3	1207/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		1	67	G4	4	2117
223	202	313	202a	1129/2	805/2	1.5		0	0	2/4	2	1	3/8		1/4	3/2	-1	3	45	A2	2	2131
223	202	313	202a	1129/2	805/2	1.5		0	0	2/4	2	1	3/8		1/4	3/2	-1	3	57	A3	3	2131
223	202	313	202a	1129/2	805/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		7	61	C#4	4	2119
223	202	313	202a	1694/3	1208/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2120
223	202	313	202a	3389/6	2417/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		7	61	C#4	4	2121
223	202	313	202a	565	403	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	2122
223	202	313	202a	3391/6	2419/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2123
223	202	313	202a	1696/3	1210/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	2124
223	202	313	202a	1131/2	807/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2125
223	202	313	202a	1697/3	1211/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2126
223	202	313	202a	3395/6	2423/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2127
223	202	313	202a	566	404	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		8	56	G#3	3	2132
223	202	313	202a	566	404	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2128
223	202	313	202a	3397/6	2425/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2129
223	202	313	202a	1699/3	1213/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2130
224	203	314	203a	1133/2	809/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	2145
224	203	314	203a	1133/2	809/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2133
224	203	314	203a	1700/3	1214/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2134
224	203	314	203a	3401/6	2429/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2135
224	203	314	203a	567	405	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		8	56	G#3	3	2146
224	203	314	203a	567	405	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2136
224	203	314	203a	3403/6	2431/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		5	83	B5	5	2137
224	203	314	203a	1702/3	1216/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2138
224	203	314	203a	1135/2	811/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		6	54	F#3	3	2147
224	203	314	203a	1135/2	811/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2139
224	203	314	203a	1703/3	1217/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		7	85	C#6	6	2140
224	203	314	203a	3407/6	2435/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2141
224	203	314	203a	568	406	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		5	59	B3	3	2148
224	203	314	203a	568	406	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		9	87	D#6	6	2142
224	203	314	203a	3409/6	2437/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2143
224	203	314	203a	1705/3	1219/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		9	87	D#6	6	2144
225	204	315	204a	1137/2	813/2	0.5		0	0	2/4	2	1	1/8		1/8	1		4	52	E3	3	2156
225	204	315	204a	1137/2	813/2	0.5		0	0	2/4	1	1	1/8		1/8	1		8	80	G#5	5	2149
225	204	315	204a	1137/2	813/2	0.5		0	0	2/4	1	1	1/8		1/8	1		4	88	E6	6	2149
225	204	315	204a	569	407	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	40	E2	2	2157
225	204	315	204a	1139/2	815/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2150
225	204	315	204a	1709/3	1223/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2151
225	204	315	204a	3419/6	2447/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2152
225	204	315	204a	570	408	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1	1	3	33	A1	1	2158
225	204	315	204a	570	408	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		1	67	G4	4	2153
225	204	315	204a	3421/6	2449/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2154
225	204	315	204a	1711/3	1225/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		1	67	G4	4	2155
226	205	316	205a	1141/2	817/2	0.5		0	0	2/4	2	1	1/8		1/8	1	-1	3	33	A1	1	2171
226	205	316	205a	1141/2	817/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		6	66	F#4	4	2159
226	205	316	205a	1712/3	1226/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2160
226	205	316	205a	3425/6	2453/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		6	66	F#4	4	2161
226	205	316	205a	571	409	1.0		1/8	1/8	2/4	2	1	1/4		1/4	1	1	3	45	A2	2	2172
226	205	316	205a	571	409	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2162
226	205	316	205a	3427/6	2455/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	2163
226	205	316	205a	1714/3	1228/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2164
226	205	316	205a	1143/2	819/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	2165
226	205	316	205a	1715/3	1229/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	2166
226	205	316	205a	3431/6	2459/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	2167
226	205	316	205a	572	410	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1	0	3	45	A2	2	2173
226	205	316	205a	572	410	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1	1	3	57	A3	3	2173
226	205	316	205a	572	410	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2168
226	205	316	205a	3433/6	2461/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2169
226	205	316	205a	1717/3	1231/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2170
227	206	317	206a	1145/2	821/2	2.0		0	0	2/4	2	1	1/2		1/2	1	0	3	45	A2	2	2186
227	206	317	206a	1145/2	821/2	2.0		0	0	2/4	2	1	1/2		1/2	1	0	3	57	A3	3	2186
227	206	317	206a	1145/2	821/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	2174
227	206	317	206a	1718/3	1232/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2175
227	206	317	206a	3437/6	2465/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	2176
227	206	317	206a	573	411	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2177
227	206	317	206a	3439/6	2467/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2178
227	206	317	206a	1720/3	1234/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2179
227	206	317	206a	1147/2	823/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	2180
227	206	317	206a	1721/3	1235/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2181
227	206	317	206a	3443/6	2471/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	2182
227	206	317	206a	574	412	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		1	67	G4	4	2183
227	206	317	206a	3445/6	2473/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2184
227	206	317	206a	1723/3	1237/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		1	67	G4	4	2185
228	207	318	207a	1149/2	825/2	1.5		0	0	2/4	2	1	3/8		1/4	3/2	-1	3	45	A2	2	2199
228	207	318	207a	1149/2	825/2	1.5		0	0	2/4	2	1	3/8		1/4	3/2	-1	3	57	A3	3	2199
228	207	318	207a	1149/2	825/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		7	61	C#4	4	2187
228	207	318	207a	1724/3	1238/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2188
228	207	318	207a	3449/6	2477/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		7	61	C#4	4	2189
228	207	318	207a	575	413	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	2190
228	207	318	207a	3451/6	2479/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2191
228	207	318	207a	1726/3	1240/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	2192
228	207	318	207a	1151/2	827/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2193
228	207	318	207a	1727/3	1241/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2194
228	207	318	207a	3455/6	2483/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2195
228	207	318	207a	576	414	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		8	56	G#3	3	2200
228	207	318	207a	576	414	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2196
228	207	318	207a	3457/6	2485/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2197
228	207	318	207a	1729/3	1243/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2198
229	208	319	208a	1153/2	829/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	2213
229	208	319	208a	1153/2	829/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2201
229	208	319	208a	1730/3	1244/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2202
229	208	319	208a	3461/6	2489/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2203
229	208	319	208a	577	415	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		2	50	D3	3	2214
229	208	319	208a	577	415	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	2204
229	208	319	208a	3463/6	2491/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		5	83	B5	5	2205
229	208	319	208a	1732/3	1246/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	2206
229	208	319	208a	1155/2	831/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	52	E3	3	2215
229	208	319	208a	1155/2	831/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2207
229	208	319	208a	1733/3	1247/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2208
229	208	319	208a	3467/6	2495/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2209
229	208	319	208a	578	416	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	40	E2	2	2216
229	208	319	208a	578	416	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2210
229	208	319	208a	3469/6	2497/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		8	80	G#5	5	2211
229	208	319	208a	1735/3	1249/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2212
230	209	320	209a	1157/2	833/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	45	A2	2	2218
230	209	320	209a	1157/2	833/2	0.5		0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	2217
230	209	320	209a	1157/2	833/2	0.5		0	0	2/4	1	1	1/8		1/8	1		3	81	A5	5	2217
230	209	320	209a	579	417	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	2219
231	209	321	209a	1159/2	835/2	0.16666666666666666		0	1/4	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2220
231	209	321	209a	1739/3	1253/3	0.16666666666666666		1/24	7/24	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	2221
231	209	321	209a	3479/6	2507/6	0.16666666666666666		1/12	1/3	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2222
231	209	321	209a	580	418	0.5		1/8	3/8	2/4	2	1	1/8		1/8	1		7	61	C#4	4	2226
231	209	321	209a	580	418	0.5		1/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	2226
231	209	321	209a	580	418	0.5		1/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	2226
231	209	321	209a	580	418	0.16666666666666666		1/8	3/8	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2223
231	209	321	209a	3481/6	2509/6	0.16666666666666666		1/6	5/12	2/4	1	1	1/24		1/16	2/3		9	87	D#6	6	2224
231	209	321	209a	1741/3	1255/3	0.16666666666666666		5/24	11/24	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2225
232	210	322	210a	1161/2	837/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2227
232	210	322	210a	1742/3	1256/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	2228
232	210	322	210a	3485/6	2513/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2229
232	210	322	210a	581	419	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		5	59	B3	3	2239
232	210	322	210a	581	419	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	2239
232	210	322	210a	581	419	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		8	68	G#4	4	2239
232	210	322	210a	581	419	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2230
232	210	322	210a	3487/6	2515/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		9	87	D#6	6	2231
232	210	322	210a	1744/3	1258/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2232
232	210	322	210a	1163/2	839/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2233
232	210	322	210a	1745/3	1259/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	2234
232	210	322	210a	3491/6	2519/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2235
232	210	322	210a	582	420	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	2240
232	210	322	210a	582	420	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	61	C#4	4	2240
232	210	322	210a	582	420	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	2240
232	210	322	210a	582	420	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2236
232	210	322	210a	3493/6	2521/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		9	87	D#6	6	2237
232	210	322	210a	1747/3	1261/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2238
233	211	323	211a	1165/2	841/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2241
233	211	323	211a	1748/3	1262/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	2242
233	211	323	211a	3497/6	2525/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2243
233	211	323	211a	583	421	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	2253
233	211	323	211a	583	421	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		8	56	G#3	3	2253
233	211	323	211a	583	421	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		5	59	B3	3	2253
233	211	323	211a	583	421	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	2253
233	211	323	211a	583	421	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2244
233	211	323	211a	3499/6	2527/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		9	87	D#6	6	2245
233	211	323	211a	1750/3	1264/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2246
233	211	323	211a	1167/2	843/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2247
233	211	323	211a	1751/3	1265/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	2248
233	211	323	211a	3503/6	2531/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2249
233	211	323	211a	584	422	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	49	C#3	3	2254
233	211	323	211a	584	422	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	2254
233	211	323	211a	584	422	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	2254
233	211	323	211a	584	422	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2250
233	211	323	211a	3505/6	2533/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		9	87	D#6	6	2251
233	211	323	211a	1753/3	1267/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2252
234	212	324	212a	1169/2	845/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2255
234	212	324	212a	1754/3	1268/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	2256
234	212	324	212a	3509/6	2537/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2257
234	212	324	212a	585	423	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		5	47	B2	2	2267
234	212	324	212a	585	423	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		2	50	D3	3	2267
234	212	324	212a	585	423	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		8	56	G#3	3	2267
234	212	324	212a	585	423	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2258
234	212	324	212a	3511/6	2539/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		9	87	D#6	6	2259
234	212	324	212a	1756/3	1270/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2260
234	212	324	212a	1171/2	847/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2261
234	212	324	212a	1757/3	1271/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	2262
234	212	324	212a	3515/6	2543/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2263
234	212	324	212a	586	424	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	45	A2	2	2268
234	212	324	212a	586	424	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	49	C#3	3	2268
234	212	324	212a	586	424	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	2268
234	212	324	212a	586	424	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2264
234	212	324	212a	3517/6	2545/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		9	87	D#6	6	2265
234	212	324	212a	1759/3	1273/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2266
235	213	325	213a	1173/2	849/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2269
235	213	325	213a	1760/3	1274/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	2270
235	213	325	213a	3521/6	2549/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2271
235	213	325	213a	587	425	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	40	E2	2	2281
235	213	325	213a	587	425	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		8	44	G#2	2	2281
235	213	325	213a	587	425	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		5	47	B2	2	2281
235	213	325	213a	587	425	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	2281
235	213	325	213a	587	425	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2272
235	213	325	213a	3523/6	2551/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		9	87	D#6	6	2273
235	213	325	213a	1762/3	1276/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2274
235	213	325	213a	1175/2	851/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2275
235	213	325	213a	1763/3	1277/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		7	85	C#6	6	2276
235	213	325	213a	3527/6	2555/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2277
235	213	325	213a	588	426	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1	1	3	33	A1	1	2282
235	213	325	213a	588	426	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		1	79	G5	5	2278
235	213	325	213a	3529/6	2557/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2279
235	213	325	213a	1765/3	1279/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		1	79	G5	5	2280
236	214	326	214a	1177/2	853/2	0.5		0	0	2/4	2	1	1/8		1/8	1	-1	3	33	A1	1	2295
236	214	326	214a	1177/2	853/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		6	78	F#5	5	2283
236	214	326	214a	1766/3	1280/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2284
236	214	326	214a	3533/6	2561/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		6	78	F#5	5	2285
236	214	326	214a	589	427	1.0		1/8	1/8	2/4	2	1	1/4		1/4	1	1	3	45	A2	2	2296
236	214	326	214a	589	427	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		5	83	B5	5	2286
236	214	326	214a	3535/6	2563/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		2	86	D6	6	2287
236	214	326	214a	1768/3	1282/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		5	83	B5	5	2288
236	214	326	214a	1179/2	855/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2289
236	214	326	214a	1769/3	1283/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		2	86	D6	6	2290
236	214	326	214a	3539/6	2567/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2291
236	214	326	214a	590	428	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1	-1	3	45	A2	2	2297
236	214	326	214a	590	428	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1	1	3	57	A3	3	2297
236	214	326	214a	590	428	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2292
236	214	326	214a	3541/6	2569/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		7	85	C#6	6	2293
236	214	326	214a	1771/3	1285/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2294
237	215	327	215a	1181/2	857/2	0.5		0	0	2/4	2	1	1/8		1/8	1	0	3	57	A3	3	2310
237	215	327	215a	1181/2	857/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	2298
237	215	327	215a	1772/3	1286/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		7	85	C#6	6	2299
237	215	327	215a	3545/6	2573/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	2300
237	215	327	215a	591	429	1.5		1/8	1/8	2/4	2	1	3/8		1/4	3/2	0	3	57	A3	3	2311
237	215	327	215a	591	429	1.5		1/8	1/8	2/4	2	1	3/8		1/4	3/2	1	3	69	A4	4	2311
237	215	327	215a	591	429	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2301
237	215	327	215a	3547/6	2575/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		5	83	B5	5	2302
