mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
298	295	306	295a	1337/2	1305/2	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3140
298	295	306	295a	1337/2	1305/2	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		7	85	C#6	6	3133
298	295	306	295a	2675/4	2611/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3141
298	295	306	295a	669	653	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3142
298	295	306	295a	669	653	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		8	80	G#5	5	3134
298	295	306	295a	2677/4	2613/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3143
298	295	306	295a	1339/2	1307/2	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3144
298	295	306	295a	2679/4	2615/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3145
298	295	306	295a	670	654	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3146
298	295	306	295a	670	654	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		7	73	C#5	5	3135
298	295	306	295a	670	654	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		3	81	A5	5	3135
298	295	306	295a	2681/4	2617/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3147
299	296	307	296a	1341/2	1309/2	0.25		0	0	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3152
299	296	307	296a	1341/2	1309/2	1.0		0	0	6/8	1	1	1/4		1/4	1		8	68	G#4	4	3148
299	296	307	296a	1341/2	1309/2	1.0		0	0	6/8	1	1	1/4		1/4	1		11	77	E#5	5	3148
299	296	307	296a	2683/4	2619/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3153
299	296	307	296a	671	655	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3154
299	296	307	296a	2685/4	2621/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3155
299	296	307	296a	1343/2	1311/2	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3156
299	296	307	296a	1343/2	1311/2	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		3	69	A4	4	3149
299	296	307	296a	1343/2	1311/2	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		7	73	C#5	5	3149
299	296	307	296a	1343/2	1311/2	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		6	78	F#5	5	3149
299	296	307	296a	2687/4	2623/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3157
299	296	307	296a	672	656	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3158
299	296	307	296a	672	656	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		6	66	F#4	4	3150
299	296	307	296a	672	656	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		3	69	A4	4	3150
299	296	307	296a	672	656	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		2	74	D5	5	3150
299	296	307	296a	2689/4	2625/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3159
299	296	307	296a	1345/2	1313/2	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3160
299	296	307	296a	2691/4	2627/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3161
299	296	307	296a	673	657	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3162
299	296	307	296a	673	657	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		6	66	F#4	4	3151
299	296	307	296a	673	657	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	3151
299	296	307	296a	673	657	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		12	72	B#4	4	3151
299	296	307	296a	2693/4	2629/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3163
300	297	308	297a	1347/2	1315/2	0.25		0	0	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3168
300	297	308	297a	1347/2	1315/2	1.0		0	0	6/8	1	1	1/4		1/4	1		11	65	E#4	4	3164
300	297	308	297a	1347/2	1315/2	1.0		0	0	6/8	1	1	1/4		1/4	1		8	68	G#4	4	3164
300	297	308	297a	1347/2	1315/2	1.0		0	0	6/8	1	1	1/4		1/4	1		7	73	C#5	5	3164
300	297	308	297a	2695/4	2631/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3169
300	297	308	297a	674	658	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3170
300	297	308	297a	2697/4	2633/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3171
300	297	308	297a	1349/2	1317/2	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3172
300	297	308	297a	1349/2	1317/2	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		7	73	C#5	5	3165
300	297	308	297a	2699/4	2635/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3173
300	297	308	297a	675	659	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3174
300	297	308	297a	675	659	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		8	68	G#4	4	3166
300	297	308	297a	2701/4	2637/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3175
300	297	308	297a	1351/2	1319/2	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3176
300	297	308	297a	2703/4	2639/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3177
300	297	308	297a	676	660	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3178
300	297	308	297a	676	660	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		7	61	C#4	4	3167
300	297	308	297a	676	660	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	3167
300	297	308	297a	2705/4	2641/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3179
301	298	309	298a	1353/2	1321/2	0.25		0	0	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3184
301	298	309	298a	1353/2	1321/2	1.0		0	0	6/8	1	1	1/4		1/4	1		8	56	G#3	3	3180
301	298	309	298a	1353/2	1321/2	1.0		0	0	6/8	1	1	1/4		1/4	1		11	65	E#4	4	3180
301	298	309	298a	2707/4	2643/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3185
301	298	309	298a	677	661	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3186
301	298	309	298a	2709/4	2645/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3187
301	298	309	298a	1355/2	1323/2	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3188
301	298	309	298a	1355/2	1323/2	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		3	57	A3	3	3181
301	298	309	298a	1355/2	1323/2	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		7	61	C#4	4	3181
301	298	309	298a	1355/2	1323/2	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		6	66	F#4	4	3181
301	298	309	298a	2711/4	2647/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3189
301	298	309	298a	678	662	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3190
301	298	309	298a	678	662	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		6	54	F#3	3	3182
301	298	309	298a	678	662	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		3	57	A3	3	3182
301	298	309	298a	678	662	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		2	62	D4	4	3182
301	298	309	298a	2713/4	2649/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3191
301	298	309	298a	1357/2	1325/2	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3192
301	298	309	298a	2715/4	2651/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3193
301	298	309	298a	679	663	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3194
301	298	309	298a	679	663	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		6	54	F#3	3	3183
301	298	309	298a	679	663	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		3	57	A3	3	3183
301	298	309	298a	679	663	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		12	60	B#3	3	3183
301	298	309	298a	2717/4	2653/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3195
302	299	310	299a	1359/2	1327/2	0.25		0	0	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3201
302	299	310	299a	1359/2	1327/2	1.5		0	0	6/8	1	2	3/8		1/4	3/2		11	53	E#3	3	3199
302	299	310	299a	1359/2	1327/2	1.5		0	0	6/8	1	2	3/8		1/4	3/2		8	56	G#3	3	3199
302	299	310	299a	1359/2	1327/2	1.5		0	0	6/8	1	1	3/8		1/4	3/2	1	7	61	C#4	4	3196
302	299	310	299a	2719/4	2655/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3202
302	299	310	299a	680	664	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3203
302	299	310	299a	2721/4	2657/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3204
302	299	310	299a	1361/2	1329/2	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3205
302	299	310	299a	2723/4	2659/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3206
302	299	310	299a	681	665	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3207
302	299	310	299a	681	665	1.5		3/8	3/8	6/8	1	2	3/8		1/4	3/2		6	54	F#3	3	3200
302	299	310	299a	681	665	1.5		3/8	3/8	6/8	1	2	3/8		1/4	3/2		3	57	A3	3	3200
302	299	310	299a	681	665	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1	-1	7	61	C#4	4	3197
302	299	310	299a	2725/4	2661/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3208
302	299	310	299a	1363/2	1331/2	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3209
302	299	310	299a	2727/4	2663/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3210
302	299	310	299a	682	666	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3211
302	299	310	299a	682	666	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		12	60	B#3	3	3198
302	299	310	299a	2729/4	2665/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3212
303	300	311	300a	1365/2	1333/2	0.25		0	0	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3218
303	300	311	300a	1365/2	1333/2	1.5		0	0	6/8	1	2	3/8		1/4	3/2		11	53	E#3	3	3216
303	300	311	300a	1365/2	1333/2	1.5		0	0	6/8	1	2	3/8		1/4	3/2		8	56	G#3	3	3216
303	300	311	300a	1365/2	1333/2	1.5		0	0	6/8	1	1	3/8		1/4	3/2	1	7	61	C#4	4	3213
303	300	311	300a	2731/4	2667/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3219
303	300	311	300a	683	667	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3220
303	300	311	300a	2733/4	2669/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3221
303	300	311	300a	1367/2	1335/2	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3222
303	300	311	300a	2735/4	2671/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3223
303	300	311	300a	684	668	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3224
303	300	311	300a	684	668	1.5		3/8	3/8	6/8	1	2	3/8		1/4	3/2		6	54	F#3	3	3217
303	300	311	300a	684	668	1.5		3/8	3/8	6/8	1	2	3/8		1/4	3/2		3	57	A3	3	3217
303	300	311	300a	684	668	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1	-1	7	61	C#4	4	3214
303	300	311	300a	2737/4	2673/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3225
303	300	311	300a	1369/2	1337/2	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3226
303	300	311	300a	2739/4	2675/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3227
303	300	311	300a	685	669	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3228
303	300	311	300a	685	669	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		12	60	B#3	3	3215
303	300	311	300a	2741/4	2677/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3229
304	301	312	301a	1371/2	1339/2	0.25		0	0	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3231
304	301	312	301a	1371/2	1339/2	3.0		0	0	6/8	1	1	3/4		1/2	3/2	1	11	53	E#3	3	3230
304	301	312	301a	1371/2	1339/2	3.0		0	0	6/8	1	1	3/4		1/2	3/2	1	8	56	G#3	3	3230
304	301	312	301a	1371/2	1339/2	3.0		0	0	6/8	1	1	3/4		1/2	3/2	1	7	61	C#4	4	3230
304	301	312	301a	2743/4	2679/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		11	41	E#2	2	3232
304	301	312	301a	686	670	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		8	44	G#2	2	3233
304	301	312	301a	2745/4	2681/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3234
304	301	312	301a	1373/2	1341/2	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		8	44	G#2	2	3235
304	301	312	301a	2747/4	2683/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		11	41	E#2	2	3236
304	301	312	301a	687	671	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3237
304	301	312	301a	2749/4	2685/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		11	41	E#2	2	3238
304	301	312	301a	1375/2	1343/2	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		8	44	G#2	2	3239
304	301	312	301a	2751/4	2687/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3240
304	301	312	301a	688	672	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		8	44	G#2	2	3241
304	301	312	301a	2753/4	2689/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		11	41	E#2	2	3242
305	302	313	302a	1377/2	1345/2	0.25		0	0	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3244
305	302	313	302a	1377/2	1345/2	3.0		0	0	6/8	1	1	3/4		1/2	3/2	-1	11	53	E#3	3	3243
305	302	313	302a	1377/2	1345/2	3.0		0	0	6/8	1	1	3/4		1/2	3/2	-1	8	56	G#3	3	3243
305	302	313	302a	1377/2	1345/2	3.0		0	0	6/8	1	1	3/4		1/2	3/2	-1	7	61	C#4	4	3243
305	302	313	302a	2755/4	2691/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		11	41	E#2	2	3245
305	302	313	302a	689	673	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		8	44	G#2	2	3246
305	302	313	302a	2757/4	2693/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3247
305	302	313	302a	1379/2	1347/2	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		8	44	G#2	2	3248
305	302	313	302a	2759/4	2695/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		11	41	E#2	2	3249
305	302	313	302a	690	674	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3250
305	302	313	302a	2761/4	2697/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		11	41	E#2	2	3251
305	302	313	302a	1381/2	1349/2	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		8	44	G#2	2	3252
305	302	313	302a	2763/4	2699/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3253
305	302	313	302a	691	675	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		8	44	G#2	2	3254
305	302	313	302a	2765/4	2701/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		11	41	E#2	2	3255
306	303	314	303a	1383/2	1351/2	0.25		0	0	6/8	2	1	1/16		1/16	1		2	38	D2	2	3257
306	303	314	303a	1383/2	1351/2	3.0		0	0	6/8	1	1	3/4		1/2	3/2	1	-1	53	F3	3	3256
306	303	314	303a	1383/2	1351/2	3.0		0	0	6/8	1	1	3/4		1/2	3/2	1	-4	56	Ab3	3	3256
306	303	314	303a	1383/2	1351/2	3.0		0	0	6/8	1	1	3/4		1/2	3/2	1	5	59	B3	3	3256
306	303	314	303a	2767/4	2703/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		-1	41	F2	2	3258
306	303	314	303a	692	676	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3259
306	303	314	303a	2769/4	2705/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		5	47	B2	2	3260
306	303	314	303a	1385/2	1353/2	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3261
306	303	314	303a	2771/4	2707/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		-1	41	F2	2	3262
306	303	314	303a	693	677	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		2	38	D2	2	3263
306	303	314	303a	2773/4	2709/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		-1	41	F2	2	3264
306	303	314	303a	1387/2	1355/2	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3265
306	303	314	303a	2775/4	2711/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		5	47	B2	2	3266
306	303	314	303a	694	678	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3267
306	303	314	303a	2777/4	2713/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		-1	41	F2	2	3268
307	304	315	304a	1389/2	1357/2	0.25		0	0	6/8	2	1	1/16		1/16	1		2	38	D2	2	3270
307	304	315	304a	1389/2	1357/2	3.0		0	0	6/8	1	1	3/4		1/2	3/2	-1	-1	53	F3	3	3269
307	304	315	304a	1389/2	1357/2	3.0		0	0	6/8	1	1	3/4		1/2	3/2	-1	-4	56	Ab3	3	3269
307	304	315	304a	1389/2	1357/2	3.0		0	0	6/8	1	1	3/4		1/2	3/2	-1	5	59	B3	3	3269
307	304	315	304a	2779/4	2715/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		-1	41	F2	2	3271
307	304	315	304a	695	679	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3272
307	304	315	304a	2781/4	2717/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		5	47	B2	2	3273
307	304	315	304a	1391/2	1359/2	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3274
307	304	315	304a	2783/4	2719/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		-1	41	F2	2	3275
307	304	315	304a	696	680	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		2	38	D2	2	3276
307	304	315	304a	2785/4	2721/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		-1	41	F2	2	3277
307	304	315	304a	1393/2	1361/2	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3278
307	304	315	304a	2787/4	2723/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		5	47	B2	2	3279
307	304	315	304a	697	681	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3280
307	304	315	304a	2789/4	2725/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		-1	41	F2	2	3281
308	305	316	305a	1395/2	1363/2	0.25		0	0	6/8	2	1	1/16		1/16	1		-3	39	Eb2	2	3283
308	305	316	305a	1395/2	1363/2	1.0		0	0	6/8	1	1	1/4		1/4	1		-3	51	Eb3	3	3282
308	305	316	305a	1395/2	1363/2	1.0		0	0	6/8	1	1	1/4		1/4	1		-4	56	Ab3	3	3282
308	305	316	305a	1395/2	1363/2	1.0		0	0	6/8	1	1	1/4		1/4	1		0	60	C4	4	3282
308	305	316	305a	2791/4	2727/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3284
308	305	316	305a	698	682	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		0	48	C3	3	3285
308	305	316	305a	2793/4	2729/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		-3	51	Eb3	3	3286
308	305	316	305a	1397/2	1365/2	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		0	48	C3	3	3287
308	305	316	305a	2795/4	2731/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3288
308	305	316	305a	699	683	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		-3	39	Eb2	2	3289
308	305	316	305a	2797/4	2733/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3290
308	305	316	305a	1399/2	1367/2	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		0	48	C3	3	3291
308	305	316	305a	2799/4	2735/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		-3	51	Eb3	3	3292
308	305	316	305a	700	684	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		0	48	C3	3	3293
308	305	316	305a	2801/4	2737/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3294
309	306	317	306a	1401/2	1369/2	0.25		0	0	6/8	2	1	1/16		1/16	1		-3	39	Eb2	2	3297
309	306	317	306a	2803/4	2739/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3298
309	306	317	306a	701	685	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		0	48	C3	3	3299
309	306	317	306a	2805/4	2741/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		-3	51	Eb3	3	3300
309	306	317	306a	1403/2	1371/2	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		0	48	C3	3	3301
309	306	317	306a	2807/4	2743/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3302
309	306	317	306a	702	686	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		-3	39	Eb2	2	3303
309	306	317	306a	2809/4	2745/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3304
309	306	317	306a	1405/2	1373/2	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		0	48	C3	3	3305
309	306	317	306a	1405/2	1373/2	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		0	72	C5	5	3295
309	306	317	306a	2811/4	2747/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		-3	51	Eb3	3	3306
309	306	317	306a	703	687	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		0	48	C3	3	3307
309	306	317	306a	703	687	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		-3	75	Eb5	5	3296
309	306	317	306a	2813/4	2749/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3308
310	307	318	307a	1407/2	1375/2	0.25		0	0	6/8	2	1	1/16		1/16	1		-3	39	Eb2	2	3313
310	307	318	307a	1407/2	1375/2	1.0		0	0	6/8	1	1	1/4		1/4	1		-5	73	Db5	5	3309
310	307	318	307a	2815/4	2751/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		-2	46	Bb2	2	3314
310	307	318	307a	704	688	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		-5	49	Db3	3	3315
310	307	318	307a	2817/4	2753/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		-3	51	Eb3	3	3316
310	307	318	307a	1409/2	1377/2	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		-5	49	Db3	3	3317
310	307	318	307a	1409/2	1377/2	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		-3	75	Eb5	5	3310
310	307	318	307a	2819/4	2755/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		-2	46	Bb2	2	3318
310	307	318	307a	705	689	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		-3	39	Eb2	2	3319
310	307	318	307a	2821/4	2757/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3320
310	307	318	307a	1411/2	1379/2	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		0	48	C3	3	3321
310	307	318	307a	1411/2	1379/2	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		0	72	C5	5	3311
310	307	318	307a	2823/4	2759/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		-3	51	Eb3	3	3322
310	307	318	307a	706	690	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		0	48	C3	3	3323
310	307	318	307a	706	690	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		-3	75	Eb5	5	3312
310	307	318	307a	2825/4	2761/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		-4	44	Ab2	2	3324
311	308	319	308a	1413/2	1381/2	0.25		0	0	6/8	2	1	1/16		1/16	1		-3	39	Eb2	2	3329
311	308	319	308a	1413/2	1381/2	1.0		0	0	6/8	1	1	1/4		1/4	1		-2	70	Bb4	4	3325
311	308	319	308a	2827/4	2763/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		1	43	G2	2	3330
311	308	319	308a	707	691	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		-5	49	Db3	3	3331
311	308	319	308a	2829/4	2765/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		-3	51	Eb3	3	3332
311	308	319	308a	1415/2	1383/2	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		-5	49	Db3	3	3333
311	308	319	308a	1415/2	1383/2	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		-3	75	Eb5	5	3326
311	308	319	308a	2831/4	2767/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		1	43	G2	2	3334
311	308	319	308a	708	692	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		-3	39	Eb2	2	3335
311	308	319	308a	2833/4	2769/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		1	43	G2	2	3336
311	308	319	308a	1417/2	1385/2	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		-5	49	Db3	3	3337
