mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
140	140	2225/4	2225/4	0.25	1/16	1/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	2412
140	140	1113/2	1113/2	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		3	57	A3	3	2413
140	140	2227/4	2227/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		-2	58	Bb3	3	2414
140	140	557	557	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		1	67	G4	4	2415
140	140	557	557	1.0	1/4	1/4	4/4	1	2	1/4			1/4	1		-2	70	Bb4	4	2408
140	140	557	557	0.25	1/4	1/4	4/4	1	1	1/16			1/16	1	-1	-1	77	F5	5	2398
140	140	2229/4	2229/4	0.25	5/16	5/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	2399
140	140	1115/2	1115/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2416
140	140	1115/2	1115/2	0.25	3/8	3/8	4/4	1	1	1/16			1/16	1		-3	75	Eb5	5	2400
140	140	2231/4	2231/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		-1	77	F5	5	2401
140	140	558	558	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		-3	63	Eb4	4	2417
140	140	558	558	0.5	1/2	1/2	4/4	1	2	1/8			1/8	1		1	67	G4	4	2409
140	140	558	558	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1	1	1	79	G5	5	2402
140	140	2233/4	2233/4	0.25	9/16	9/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	2418
140	140	1117/2	1117/2	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		5	59	B3	3	2419
140	140	2235/4	2235/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	2420
140	140	559	559	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		3	69	A4	4	2421
140	140	559	559	1.0	3/4	3/4	4/4	1	2	1/4			1/4	1		0	72	C5	5	2410
140	140	559	559	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1	-1	1	79	G5	5	2403
140	140	2237/4	2237/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		-3	75	Eb5	5	2404
140	140	1119/2	1119/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		1	67	G4	4	2422
140	140	1119/2	1119/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		-1	77	F5	5	2405
140	140	2239/4	2239/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	2406
141	141	560	560	0.25	0	0	4/4	2	1	1/16			1/16	1		-6	66	Gb4	4	2437
141	141	560	560	0.75	0	0	4/4	1	1	3/16			1/8	3/2		0	72	C5	5	2423
141	141	560	560	0.75	0	0	4/4	1	1	3/16			1/8	3/2		-3	75	Eb5	5	2423
141	141	560	560	0.75	0	0	4/4	1	1	3/16			1/8	3/2		-2	82	Bb5	5	2423
141	141	2241/4	2241/4	0.25	1/16	1/16	4/4	2	1	1/16			1/16	1		-1	65	F4	4	2438
141	141	1121/2	1121/2	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		0	60	C4	4	2439
141	141	2243/4	2243/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	2440
141	141	2243/4	2243/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	2424
141	141	561	561	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		-3	63	Eb4	4	2441
141	141	561	561	0.25	1/4	1/4	4/4	1	1	1/16			1/16	1		1	79	G5	5	2425
141	141	2245/4	2245/4	0.25	5/16	5/16	4/4	1	1	1/16			1/16	1		-1	77	F5	5	2426
141	141	1123/2	1123/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	2442
141	141	1123/2	1123/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		1	67	G4	4	2442
141	141	1123/2	1123/2	0.25	3/8	3/8	4/4	1	1	1/16			1/16	1		-3	75	Eb5	5	2427
141	141	1123/2	1123/2	0.25	3/8	3/8	4/4	1	1	1/16			1/16	1		1	79	G5	5	2427
141	141	2247/4	2247/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	2428
141	141	562	562	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		2	62	D4	4	2443
141	141	562	562	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2443
141	141	562	562	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		2	74	D5	5	2429
141	141	562	562	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		-2	82	Bb5	5	2429
141	141	2249/4	2249/4	0.25	9/16	9/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	2430
141	141	1125/2	1125/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		-3	63	Eb4	4	2444
141	141	1125/2	1125/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		-6	66	Gb4	4	2444
141	141	1125/2	1125/2	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		-2	82	Bb5	5	2431
141	141	2251/4	2251/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	2432
141	141	563	563	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		4	64	E4	4	2445
141	141	563	563	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		1	67	G4	4	2445
141	141	563	563	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		0	84	C6	6	2433
141	141	2253/4	2253/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		-2	82	Bb5	5	2434
141	141	1127/2	1127/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		-1	65	F4	4	2446
141	141	1127/2	1127/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		-4	68	Ab4	4	2446
141	141	1127/2	1127/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		0	84	C6	6	2435
141	141	2255/4	2255/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		2	86	D6	6	2436
142	142	564	564	1.0	0	0	4/4	2	2	1/4			1/4	1	1	-2	58	Bb3	3	2465
142	142	564	564	0.25	0	0	4/4	2	1	1/16			1/16	1		1	67	G4	4	2456
142	142	564	564	0.5	0	0	4/4	1	1	1/8			1/8	1		-3	87	Eb6	6	2447
142	142	2257/4	2257/4	0.25	1/16	1/16	4/4	2	1	1/16			1/16	1		-1	65	F4	4	2457
142	142	1129/2	1129/2	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		2	62	D4	4	2458
142	142	2259/4	2259/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		-3	63	Eb4	4	2459
142	142	565	565	0.25	1/4	1/4	4/4	2	2	1/16			1/16	1	-1	-2	58	Bb3	3	2466
142	142	565	565	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		1	67	G4	4	2448
142	142	565	565	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		0	72	C5	5	2448
142	142	2261/4	2261/4	0.25	5/16	5/16	4/4	2	2	1/16			1/16	1		1	55	G3	3	2467
142	142	1131/2	1131/2	0.25	3/8	3/8	4/4	2	2	1/16			1/16	1		-4	56	Ab3	3	2468
142	142	1131/2	1131/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		-2	70	Bb4	4	2449
142	142	2263/4	2263/4	0.25	7/16	7/16	4/4	2	2	1/16			1/16	1		-2	58	Bb3	3	2469
142	142	566	566	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1	1	0	60	C4	4	2460
142	142	566	566	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		-4	68	Ab4	4	2450
142	142	2265/4	2265/4	0.25	9/16	9/16	4/4	1	1	1/16			1/16	1		1	67	G4	4	2451
142	142	1133/2	1133/2	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		4	64	E4	4	2452
142	142	2267/4	2267/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	2453
142	142	567	567	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1	-1	0	60	C4	4	2461
142	142	567	567	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		-4	68	Ab4	4	2454
142	142	567	567	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		2	74	D5	5	2454
142	142	2269/4	2269/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		-4	56	Ab3	3	2462
142	142	1135/2	1135/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		-2	58	Bb3	3	2463
142	142	1135/2	1135/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	2455
142	142	2271/4	2271/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	2464
143	143	568	568	0.75	0	0	4/4	2	1	3/16			1/8	3/2		-3	63	Eb4	4	2485
143	143	568	568	0.25	0	0	4/4	1	2	1/16			1/16	1		-7	71	Cb5	5	2475
143	143	568	568	0.25	0	0	4/4	1	2	1/16			1/16	1		-1	77	F5	5	2475
143	143	2273/4	2273/4	0.25	1/16	1/16	4/4	1	2	1/16			1/16	1		-2	70	Bb4	4	2476
143	143	1137/2	1137/2	0.25	1/8	1/8	4/4	1	2	1/16			1/16	1		-1	65	F4	4	2477
143	143	2275/4	2275/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	2486
143	143	2275/4	2275/4	0.25	3/16	3/16	4/4	1	2	1/16			1/16	1		1	67	G4	4	2478
143	143	569	569	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		0	60	C4	4	2487
143	143	569	569	0.5	1/4	1/4	4/4	1	2	1/8			1/8	1		-4	68	Ab4	4	2479
143	143	2277/4	2277/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		-2	58	Bb3	3	2488
143	143	1139/2	1139/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		0	60	C4	4	2489
143	143	1139/2	1139/2	0.5	3/8	3/8	4/4	1	2	1/8			1/8	1		-1	77	F5	5	2480
143	143	1139/2	1139/2	0.5	3/8	3/8	4/4	1	2	1/8			1/8	1		-4	80	Ab5	5	2480
143	143	2279/4	2279/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	2490
143	143	570	570	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		-3	63	Eb4	4	2491
143	143	570	570	0.5	1/2	1/2	4/4	1	2	1/8			1/8	1		-3	75	Eb5	5	2481
143	143	570	570	0.75	1/2	1/2	4/4	1	1	3/16			1/8	3/2		1	79	G5	5	2470
143	143	2281/4	2281/4	0.25	9/16	9/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	2492
143	143	1141/2	1141/2	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		-3	63	Eb4	4	2493
143	143	1141/2	1141/2	0.5	5/8	5/8	4/4	1	2	1/8			1/8	1		3	69	A4	4	2482
143	143	2283/4	2283/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		-1	65	F4	4	2494
143	143	2283/4	2283/4	0.125	11/16	11/16	4/4	1	1	1/32			1/32	1		3	81	A5	5	2471
143	143	4567/8	4567/8	0.125	23/32	23/32	4/4	1	1	1/32			1/32	1		1	79	G5	5	2472
143	143	571	571	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		1	67	G4	4	2495
143	143	571	571	0.5	3/4	3/4	4/4	1	2	1/8			1/8	1		-2	70	Bb4	4	2483
143	143	571	571	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		-1	77	F5	5	2473
143	143	2285/4	2285/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		-1	65	F4	4	2496
143	143	1143/2	1143/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		1	67	G4	4	2497
143	143	1143/2	1143/2	0.5	7/8	7/8	4/4	1	2	1/8			1/8	1		-7	71	Cb5	5	2484
143	143	1143/2	1143/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-3	75	Eb5	5	2474
143	143	2287/4	2287/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		3	69	A4	4	2498
144	144	572	572	1.0	0	0	4/4	2	1	1/4			1/4	1	1	-1	53	F3	3	2511
144	144	572	572	0.25	0	0	4/4	1	1	1/16			1/16	1		-2	70	Bb4	4	2499
144	144	572	572	0.25	0	0	4/4	1	1	1/16			1/16	1		2	74	D5	5	2499
144	144	2289/4	2289/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		0	72	C5	5	2500
144	144	1145/2	1145/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		3	69	A4	4	2501
144	144	2291/4	2291/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		-2	70	Bb4	4	2502
144	144	573	573	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1	-1	-1	53	F3	3	2512
144	144	573	573	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		2	74	D5	5	2503
144	144	573	573	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		1	79	G5	5	2503
144	144	2293/4	2293/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		2	50	D3	3	2513
144	144	1147/2	1147/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		-3	51	Eb3	3	2514
144	144	1147/2	1147/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		-1	77	F5	5	2504
144	144	2295/4	2295/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		-1	53	F3	3	2515
144	144	574	574	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1	1	1	55	G3	3	2516
144	144	574	574	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		-3	75	Eb5	5	2505
144	144	2297/4	2297/4	0.25	9/16	9/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	2506
144	144	1149/2	1149/2	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		5	71	B4	4	2507
144	144	2299/4	2299/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		0	72	C5	5	2508
144	144	575	575	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1	-1	1	55	G3	3	2517
144	144	575	575	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		-1	77	F5	5	2509
144	144	575	575	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		3	81	A5	5	2509
144	144	2301/4	2301/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		-3	51	Eb3	3	2518
144	144	1151/2	1151/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		-1	53	F3	3	2519
144	144	1151/2	1151/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	2510
144	144	2303/4	2303/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		1	55	G3	3	2520
145	145	576	576	0.75	0	0	4/4	2	1	3/16			1/8	3/2		-2	58	Bb3	3	2533
145	145	576	576	0.25	0	0	4/4	1	1	1/16			1/16	1		0	72	C5	5	2521
145	145	576	576	0.25	0	0	4/4	1	1	1/16			1/16	1		-6	78	Gb5	5	2521
145	145	2305/4	2305/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		-1	77	F5	5	2522
145	145	1153/2	1153/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		0	72	C5	5	2523
145	145	2307/4	2307/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		3	57	A3	3	2534
145	145	2307/4	2307/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	2524
145	145	577	577	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		1	55	G3	3	2535
145	145	577	577	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		-3	75	Eb5	5	2525
145	145	2309/4	2309/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		-1	53	F3	3	2536
145	145	1155/2	1155/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		1	55	G3	3	2537
145	145	1155/2	1155/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	2526
145	145	2311/4	2311/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		3	57	A3	3	2538
145	145	578	578	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		0	60	C4	4	2539
145	145	578	578	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		3	69	A4	4	2527
145	145	578	578	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		1	79	G5	5	2527
145	145	2313/4	2313/4	0.25	9/16	9/16	4/4	1	1	1/16			1/16	1		6	78	F#5	5	2528
145	145	1157/2	1157/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	2540
145	145	1157/2	1157/2	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	2529
145	145	2315/4	2315/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		-3	75	Eb5	5	2530
145	145	579	579	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		3	57	A3	3	2541
145	145	579	579	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		2	74	D5	5	2531
145	145	579	579	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		-1	77	F5	5	2531
145	145	2317/4	2317/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		1	55	G3	3	2542
145	145	1159/2	1159/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		3	57	A3	3	2543
145	145	1159/2	1159/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	2532
145	145	2319/4	2319/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	2544
146	146	580	580	0.75	0	0	4/4	2	1	3/16			1/8	3/2		2	62	D4	4	2557
146	146	580	580	0.25	0	0	4/4	1	1	1/16			1/16	1		-3	75	Eb5	5	2545
146	146	580	580	0.25	0	0	4/4	1	1	1/16			1/16	1		3	81	A5	5	2545
146	146	2321/4	2321/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	2546
146	146	1161/2	1161/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		-3	75	Eb5	5	2547
146	146	2323/4	2323/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	2558
146	146	2323/4	2323/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		-1	77	F5	5	2548
146	146	581	581	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		-2	58	Bb3	3	2559
146	146	581	581	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		0	72	C5	5	2549
146	146	581	581	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		-6	78	Gb5	5	2549
146	146	2325/4	2325/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		3	57	A3	3	2560
146	146	1163/2	1163/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		-2	58	Bb3	3	2561
146	146	1163/2	1163/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		-3	75	Eb5	5	2550
146	146	2327/4	2327/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	2562
146	146	582	582	0.75	1/2	1/2	4/4	2	1	3/16			1/8	3/2		-3	63	Eb4	4	2563
146	146	582	582	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		0	72	C5	5	2551
146	146	582	582	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		-2	82	Bb5	5	2551
146	146	2329/4	2329/4	0.25	9/16	9/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	2552
146	146	1165/2	1165/2	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		-3	75	Eb5	5	2553
146	146	2331/4	2331/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	2564
146	146	2331/4	2331/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		-1	77	F5	5	2554
146	146	583	583	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		0	60	C4	4	2565
146	146	583	583	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		3	69	A4	4	2555
146	146	583	583	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		-6	78	Gb5	5	2555
146	146	2333/4	2333/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	2566
146	146	1167/2	1167/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		0	60	C4	4	2567
146	146	1167/2	1167/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-3	75	Eb5	5	2556
146	146	2335/4	2335/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	2568
147	147	584	584	0.75	0	0	4/4	2	1	3/16			1/8	3/2		-3	63	Eb4	4	2581
147	147	584	584	0.75	0	0	4/4	2	1	3/16			1/8	3/2		-6	66	Gb4	4	2581
147	147	584	584	0.25	0	0	4/4	1	1	1/16			1/16	1		0	72	C5	5	2569
147	147	584	584	0.25	0	0	4/4	1	1	1/16			1/16	1		-2	82	Bb5	5	2569
147	147	2337/4	2337/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	2570
147	147	1169/2	1169/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		-3	75	Eb5	5	2571
147	147	2339/4	2339/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	2582
147	147	2339/4	2339/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		-1	77	F5	5	2572
147	147	585	585	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		-3	63	Eb4	4	2583
147	147	585	585	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		-2	70	Bb4	4	2583
147	147	585	585	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		0	72	C5	5	2573
147	147	585	585	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		-6	78	Gb5	5	2573
147	147	2341/4	2341/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		3	69	A4	4	2584
147	147	1171/2	1171/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		-3	63	Eb4	4	2585
147	147	1171/2	1171/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		-3	75	Eb5	5	2574
147	147	2343/4	2343/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		-1	65	F4	4	2586
147	147	586	586	0.75	1/2	1/2	4/4	2	1	3/16			1/8	3/2		-3	63	Eb4	4	2587
147	147	586	586	0.75	1/2	1/2	4/4	2	1	3/16			1/8	3/2		-6	66	Gb4	4	2587
147	147	586	586	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		0	72	C5	5	2575
147	147	586	586	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		-2	82	Bb5	5	2575
147	147	2345/4	2345/4	0.25	9/16	9/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	2576
147	147	1173/2	1173/2	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		-3	75	Eb5	5	2577
147	147	2347/4	2347/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	2588
147	147	2347/4	2347/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		-1	77	F5	5	2578
147	147	587	587	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		-3	63	Eb4	4	2589
147	147	587	587	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		-2	70	Bb4	4	2589
147	147	587	587	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		0	72	C5	5	2579
147	147	587	587	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		-6	78	Gb5	5	2579
147	147	2349/4	2349/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		3	69	A4	4	2590
147	147	1175/2	1175/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		-6	66	Gb4	4	2591
147	147	1175/2	1175/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-3	75	Eb5	5	2580
147	147	2351/4	2351/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	2592
148	148	588	588	0.75	0	0	4/4	2	1	3/16			1/8	3/2		-1	65	F4	4	2605
148	148	588	588	0.75	0	0	4/4	2	1	3/16			1/8	3/2		-4	68	Ab4	4	2605
148	148	588	588	0.25	0	0	4/4	1	1	1/16			1/16	1		2	74	D5	5	2593
148	148	588	588	0.25	0	0	4/4	1	1	1/16			1/16	1		0	84	C6	6	2593
148	148	2353/4	2353/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	2594
148	148	1177/2	1177/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		-1	77	F5	5	2595
148	148	2355/4	2355/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		-3	63	Eb4	4	2606
148	148	2355/4	2355/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	2596
148	148	589	589	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		2	62	D4	4	2607
148	148	589	589	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		5	71	B4	4	2597
148	148	589	589	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		-4	80	Ab5	5	2597
148	148	2357/4	2357/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	2608
148	148	1179/2	1179/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		2	62	D4	4	2609
148	148	1179/2	1179/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		-1	77	F5	5	2598
148	148	2359/4	2359/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		-3	63	Eb4	4	2610
148	148	590	590	0.75	1/2	1/2	4/4	2	1	3/16			1/8	3/2		-1	65	F4	4	2611
148	148	590	590	0.75	1/2	1/2	4/4	2	1	3/16			1/8	3/2		-4	68	Ab4	4	2611
148	148	590	590	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		2	74	D5	5	2599
148	148	590	590	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		0	84	C6	6	2599
148	148	2361/4	2361/4	0.25	9/16	9/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	2600
148	148	1181/2	1181/2	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		-1	77	F5	5	2601
148	148	2363/4	2363/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		-3	63	Eb4	4	2612
148	148	2363/4	2363/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	2602
148	148	591	591	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		2	62	D4	4	2613
148	148	591	591	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		5	71	B4	4	2603
148	148	591	591	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		-4	80	Ab5	5	2603
148	148	2365/4	2365/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		-3	63	Eb4	4	2614
148	148	1183/2	1183/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		-1	65	F4	4	2615
148	148	1183/2	1183/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-1	77	F5	5	2604
148	148	2367/4	2367/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		1	67	G4	4	2616
149	149	592	592	0.75	0	0	4/4	2	2	3/16			1/8	3/2		-4	68	Ab4	4	2641
