mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
399	399	399	399a	6683/4	6683/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6859
399	399	399	399a	1671	1671	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		6	54	F#3	3	6860
399	399	399	399a	1671	1671	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		3	57	A3	3	6860
399	399	399	399a	1671	1671	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		0	72	C5	5	6852
399	399	399	399a	6685/4	6685/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6861
399	399	399	399a	3343/2	3343/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		6	54	F#3	3	6862
399	399	399	399a	3343/2	3343/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		3	57	A3	3	6862
399	399	399	399a	3343/2	3343/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		2	62	D4	4	6853
399	399	399	399a	6687/4	6687/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6863
399	399	399	399a	1672	1672	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		6	54	F#3	3	6864
399	399	399	399a	1672	1672	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		-3	63	Eb4	4	6854
399	399	399	399a	6689/4	6689/4	0.25	9/16	9/16	4/4	2	1	1/16			1/16	1		3	57	A3	3	6865
399	399	399	399a	3345/2	3345/2	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		6	54	F#3	3	6866
399	399	399	399a	6691/4	6691/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		3	57	A3	3	6867
399	399	399	399a	1673	1673	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		6	54	F#3	3	6868
399	399	399	399a	1673	1673	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		0	60	C4	4	6855
399	399	399	399a	6693/4	6693/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		3	57	A3	3	6869
399	399	399	399a	3347/2	3347/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		6	54	F#3	3	6870
399	399	399	399a	6695/4	6695/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		3	57	A3	3	6871
400	400	400	400a	1674	1674	0.25	0	0	4/4	2	1	1/16			1/16	1		-3	51	Eb3	3	6876
400	400	400	400a	1674	1674	0.25	0	0	4/4	2	1	1/16			1/16	1		1	55	G3	3	6876
400	400	400	400a	1674	1674	1.0	0	0	4/4	1	1	1/4			1/4	1		1	67	G4	4	6872
400	400	400	400a	6697/4	6697/4	0.25	1/16	1/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6877
400	400	400	400a	3349/2	3349/2	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		-3	51	Eb3	3	6878
400	400	400	400a	3349/2	3349/2	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		1	55	G3	3	6878
400	400	400	400a	6699/4	6699/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6879
400	400	400	400a	1675	1675	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		-3	51	Eb3	3	6880
400	400	400	400a	1675	1675	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		1	55	G3	3	6880
400	400	400	400a	1675	1675	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		1	79	G5	5	6873
400	400	400	400a	6701/4	6701/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6881
400	400	400	400a	3351/2	3351/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		-3	51	Eb3	3	6882
400	400	400	400a	3351/2	3351/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		1	55	G3	3	6882
400	400	400	400a	6703/4	6703/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6883
400	400	400	400a	1676	1676	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		-3	51	Eb3	3	6884
400	400	400	400a	1676	1676	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		1	55	G3	3	6884
400	400	400	400a	6705/4	6705/4	0.25	9/16	9/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6885
400	400	400	400a	3353/2	3353/2	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		-3	51	Eb3	3	6886
400	400	400	400a	3353/2	3353/2	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		1	55	G3	3	6886
400	400	400	400a	6707/4	6707/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6887
400	400	400	400a	1677	1677	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		-3	51	Eb3	3	6888
400	400	400	400a	1677	1677	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		1	55	G3	3	6888
400	400	400	400a	1677	1677	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		0	72	C5	5	6874
400	400	400	400a	6709/4	6709/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6889
400	400	400	400a	3355/2	3355/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		-3	51	Eb3	3	6890
400	400	400	400a	3355/2	3355/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		1	55	G3	3	6890
400	400	400	400a	6711/4	6711/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6891
400	400	400	400a	6711/4	6711/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		0	72	C5	5	6875
401	401	401	401a	1678	1678	1.0	0	0	4/4	2	1	1/4			1/4	1		5	47	B2	2	6902
401	401	401	401a	1678	1678	1.0	0	0	4/4	2	1	1/4			1/4	1		-1	53	F3	3	6902
401	401	401	401a	1678	1678	1.0	0	0	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	6902
401	401	401	401a	1678	1678	1.0	0	0	4/4	1	1	1/4			1/4	1		-4	68	Ab4	4	6892
401	401	401	401a	1678	1678	1.0	0	0	4/4	1	1	1/4			1/4	1		2	74	D5	5	6892
401	401	401	401a	1678	1678	1.0	0	0	4/4	1	1	1/4			1/4	1		-1	77	F5	5	6892
401	401	401	401a	1678	1678	1.0	0	0	4/4	1	1	1/4			1/4	1		-4	80	Ab5	5	6892
401	401	401	401a	1679	1679	0.3333333333333333	1/4	1/4	4/4	1	1	1/12			1/8	2/3		-4	80	Ab5	5	6893
401	401	401	401a	5038/3	5038/3	0.3333333333333333	1/3	1/3	4/4	1	1	1/12			1/8	2/3		-1	77	F5	5	6894
401	401	401	401a	5039/3	5039/3	0.3333333333333333	5/12	5/12	4/4	1	1	1/12			1/8	2/3		5	71	B4	4	6895
401	401	401	401a	6719/4	6719/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		5	47	B2	2	6903
401	401	401	401a	1680	1680	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		-1	53	F3	3	6904
401	401	401	401a	1680	1680	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	6904
401	401	401	401a	1680	1680	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		5	59	B3	3	6904
401	401	401	401a	1680	1680	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		-3	75	Eb5	5	6896
401	401	401	401a	3361/2	3361/2	0.5	5/8	5/8	4/4	1	2	1/8			1/8	1	1	-4	68	Ab4	4	6898
401	401	401	401a	1681	1681	0.3333333333333333	3/4	3/4	4/4	1	2	1/12			1/8	2/3	-1	-4	68	Ab4	4	6899
401	401	401	401a	1681	1681	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		2	74	D5	5	6897
401	401	401	401a	5044/3	5044/3	0.3333333333333333	5/6	5/6	4/4	1	2	1/12			1/8	2/3		1	67	G4	4	6900
401	401	401	401a	5045/3	5045/3	0.3333333333333333	11/12	11/12	4/4	1	2	1/12			1/8	2/3		2	62	D4	4	6901
401	401	401	401a	6727/4	6727/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		5	47	B2	2	6905
402	402	402	402a	1682	1682	4.0	0	0	4/4	2	1	1			1	1		0	48	C3	3	6912
402	402	402	402a	1682	1682	4.0	0	0	4/4	2	1	1			1	1		-3	51	Eb3	3	6912
402	402	402	402a	1682	1682	4.0	0	0	4/4	2	1	1			1	1		-4	56	Ab3	3	6912
402	402	402	402a	1682	1682	0.5	0	0	4/4	1	1	1/8			1/8	1		-3	63	Eb4	4	6906
402	402	402	402a	3365/2	3365/2	0.16666666666666666	1/8	1/8	4/4	1	1	1/24			1/16	2/3		-3	63	Eb4	4	6907
402	402	402	402a	5048/3	5048/3	0.3333333333333333	1/6	1/6	4/4	1	1	1/12			1/8	2/3		-3	63	Eb4	4	6908
402	402	402	402a	1683	1683	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		-4	68	Ab4	4	6909
402	402	402	402a	1685	1685	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		1	67	G4	4	6910
402	402	402	402a	3371/2	3371/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-1	65	F4	4	6911
403	403	403	403a	1686	1686	0.5	0	0	4/4	2	1	1/8			1/8	1		7	49	C#3	3	6920
403	403	403	403a	1686	1686	0.5	0	0	4/4	2	1	1/8			1/8	1		1	55	G3	3	6920
403	403	403	403a	1686	1686	0.5	0	0	4/4	2	1	1/8			1/8	1		-2	58	Bb3	3	6920
403	403	403	403a	1686	1686	1.0	0	0	4/4	1	1	1/4			1/4	1		4	64	E4	4	6913
403	403	403	403a	1687	1687	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		1	67	G4	4	6914
403	403	403	403a	1688	1688	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		7	49	C#3	3	6922
403	403	403	403a	1688	1688	2.0	1/2	1/2	4/4	2	1	1/2			1/2	1		4	52	E3	3	6921
403	403	403	403a	1688	1688	2.0	1/2	1/2	4/4	1	2	1/2			1/2	1		1	67	G4	4	6919
403	403	403	403a	1688	1688	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		-2	70	Bb4	4	6915
403	403	403	403a	1689	1689	0.3333333333333333	3/4	3/4	4/4	1	1	1/12			1/8	2/3		3	69	A4	4	6916
403	403	403	403a	5068/3	5068/3	0.3333333333333333	5/6	5/6	4/4	1	1	1/12			1/8	2/3		3	69	A4	4	6917
403	403	403	403a	5069/3	5069/3	0.3333333333333333	11/12	11/12	4/4	1	1	1/12			1/8	2/3		3	69	A4	4	6918
404	404	404	404a	1690	1690	4.0	0	0	4/4	2	2	1			1	1		-2	46	Bb2	2	6934
404	404	404	404a	1690	1690	2.0	0	0	4/4	2	1	1/2			1/2	1		1	55	G3	3	6931
404	404	404	404a	1690	1690	2.0	0	0	4/4	1	2	1/2			1/2	1		4	64	E4	4	6928
404	404	404	404a	1690	1690	1.0	0	0	4/4	1	1	1/4			1/4	1		2	74	D5	5	6923
404	404	404	404a	1691	1691	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		7	73	C#5	5	6924
404	404	404	404a	1692	1692	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		4	76	E5	5	6925
404	404	404	404a	3385/2	3385/2	1.0	5/8	5/8	4/4	2	1	1/4			1/4	1		6	54	F#3	3	6932
404	404	404	404a	3385/2	3385/2	1.0	5/8	5/8	4/4	1	2	1/4			1/4	1		6	66	F#4	4	6929
404	404	404	404a	1693	1693	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		2	74	D5	5	6926
404	404	404	404a	3387/2	3387/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1	1	1	55	G3	3	6933
404	404	404	404a	3387/2	3387/2	0.5	7/8	7/8	4/4	1	2	1/8			1/8	1	1	1	67	G4	4	6930
404	404	404	404a	3387/2	3387/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	6927
405	405	405	405a	1694	1694	2.0	0	0	4/4	2	2	1/2			1/2	1	1	5	47	B2	2	6952
405	405	405	405a	1694	1694	0.5	0	0	4/4	2	1	1/8			1/8	1	-1	1	55	G3	3	6945
405	405	405	405a	1694	1694	0.5	0	0	4/4	1	2	1/8			1/8	1	-1	1	67	G4	4	6938
405	405	405	405a	1694	1694	1.0	0	0	4/4	1	1	1/4			1/4	1		-1	77	F5	5	6935
405	405	405	405a	3389/2	3389/2	1.0	1/8	1/8	4/4	2	1	1/4			1/4	1		8	56	G#3	3	6946
405	405	405	405a	3389/2	3389/2	1.0	1/8	1/8	4/4	1	2	1/4			1/4	1		8	68	G#4	4	6939
405	405	405	405a	1695	1695	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		4	76	E5	5	6936
405	405	405	405a	3391/2	3391/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	6947
405	405	405	405a	3391/2	3391/2	0.5	3/8	3/8	4/4	1	2	1/8			1/8	1		3	69	A4	4	6940
405	405	405	405a	1696	1696	0.5	1/2	1/2	4/4	2	2	1/8			1/8	1	-1	5	47	B2	2	6953
405	405	405	405a	1696	1696	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		5	59	B3	3	6948
405	405	405	405a	1696	1696	0.5	1/2	1/2	4/4	1	2	1/8			1/8	1		5	71	B4	4	6941
405	405	405	405a	3393/2	3393/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	6949
405	405	405	405a	3393/2	3393/2	0.5	5/8	5/8	4/4	1	2	1/8			1/8	1		0	72	C5	5	6942
405	405	405	405a	1697	1697	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		2	62	D4	4	6950
405	405	405	405a	1697	1697	0.5	3/4	3/4	4/4	1	2	1/8			1/8	1		2	74	D5	5	6943
405	405	405	405a	3395/2	3395/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	6951
405	405	405	405a	3395/2	3395/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		4	76	E5	5	6937
405	405	405	405a	3395/2	3395/2	0.5	7/8	7/8	4/4	1	2	1/8			1/8	1		4	76	E5	5	6944
406	406	406	406a	1698	1698	2.0	0	0	4/4	2	1	1/2			1/2	1		3	57	A3	3	6961
406	406	406	406a	1698	1698	2.0	0	0	4/4	2	1	1/2			1/2	1		0	60	C4	4	6961
406	406	406	406a	1698	1698	2.0	0	0	4/4	1	2	1/2			1/2	1		-1	65	F4	4	6959
406	406	406	406a	1698	1698	2.0	0	0	4/4	1	2	1/2			1/2	1		0	72	C5	5	6959
406	406	406	406a	1698	1698	1.5	0	0	4/4	1	1	3/8			1/4	3/2		-1	77	F5	5	6954
406	406	406	406a	3399/2	3399/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		-1	77	F5	5	6955
406	406	406	406a	1700	1700	2.0	1/2	1/2	4/4	2	1	1/2			1/2	1		3	45	A2	2	6962
406	406	406	406a	1700	1700	2.0	1/2	1/2	4/4	2	1	1/2			1/2	1		-1	53	F3	3	6962
406	406	406	406a	1700	1700	2.0	1/2	1/2	4/4	1	2	1/2			1/2	1	1	-1	65	F4	4	6960
406	406	406	406a	1700	1700	2.0	1/2	1/2	4/4	1	2	1/2			1/2	1	1	7	73	C#5	5	6960
406	406	406	406a	1700	1700	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		-1	77	F5	5	6956
406	406	406	406a	1701	1701	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		4	76	E5	5	6957
406	406	406	406a	3403/2	3403/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-1	77	F5	5	6958
407	407	407	407a	1702	1702	4.0	0	0	4/4	2	1	1			1	1		-2	46	Bb2	2	6971
407	407	407	407a	1702	1702	4.0	0	0	4/4	2	1	1			1	1		-1	53	F3	3	6971
407	407	407	407a	1702	1702	4.0	0	0	4/4	2	1	1			1	1		-2	58	Bb3	3	6971
407	407	407	407a	1702	1702	0.5	0	0	4/4	1	1	1/8			1/8	1	-1	-1	65	F4	4	6963
407	407	407	407a	1702	1702	0.5	0	0	4/4	1	1	1/8			1/8	1	-1	7	73	C#5	5	6963
407	407	407	407a	1702	1702	0.5	0	0	4/4	1	1	1/8			1/8	1		4	76	E5	5	6963
407	407	407	407a	3405/2	3405/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		7	61	C#4	4	6964
407	407	407	407a	3405/2	3405/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		7	73	C#5	5	6964
407	407	407	407a	1703	1703	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		2	62	D4	4	6965
407	407	407	407a	1703	1703	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		2	74	D5	5	6965
407	407	407	407a	3407/2	3407/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1	1	4	64	E4	4	6966
407	407	407	407a	3407/2	3407/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1	1	4	76	E5	5	6966
407	407	407	407a	1704	1704	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1	-1	4	64	E4	4	6967
407	407	407	407a	1704	1704	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1	-1	4	76	E5	5	6967
407	407	407	407a	3409/2	3409/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		2	62	D4	4	6968
407	407	407	407a	3409/2	3409/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	6968
407	407	407	407a	1705	1705	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		4	64	E4	4	6969
407	407	407	407a	1705	1705	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		4	76	E5	5	6969
407	407	407	407a	3411/2	3411/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-1	65	F4	4	6970
407	407	407	407a	3411/2	3411/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-1	77	F5	5	6970
408	408	408	408a	1706	1706	4.0	0	0	4/4	2	2	1			1	1		5	47	B2	2	6989
408	408	408	408a	1706	1706	2.0	0	0	4/4	2	1	1/2			1/2	1		-1	53	F3	3	6986
408	408	408	408a	1706	1706	4.0	0	0	4/4	2	2	1			1	1		8	56	G#3	3	6989
408	408	408	408a	1706	1706	0.5	0	0	4/4	1	2	1/8			1/8	1		-1	65	F4	4	6977
408	408	408	408a	1706	1706	0.5	0	0	4/4	1	2	1/8			1/8	1		-1	77	F5	5	6977
408	408	408	408a	3413/2	3413/2	0.5	1/8	1/8	4/4	1	2	1/8			1/8	1		8	68	G#4	4	6978
408	408	408	408a	1707	1707	0.5	1/4	1/4	4/4	1	2	1/8			1/8	1		3	69	A4	4	6979
408	408	408	408a	1707	1707	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		-1	77	F5	5	6972
408	408	408	408a	3415/2	3415/2	0.5	3/8	3/8	4/4	1	2	1/8			1/8	1		-2	70	Bb4	4	6980
408	408	408	408a	1708	1708	1.5	1/2	1/2	4/4	2	1	3/8			1/4	3/2		2	50	D3	3	6987
408	408	408	408a	1708	1708	0.3333333333333333	1/2	1/2	4/4	1	2	1/12			1/8	2/3		5	71	B4	4	6981
408	408	408	408a	5125/3	5125/3	0.3333333333333333	7/12	7/12	4/4	1	2	1/12			1/8	2/3		7	73	C#5	5	6982
408	408	408	408a	5126/3	5126/3	0.3333333333333333	2/3	2/3	4/4	1	2	1/12			1/8	2/3		2	74	D5	5	6983
408	408	408	408a	1709	1709	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		4	76	E5	5	6973
408	408	408	408a	1709	1709	0.5	3/4	3/4	4/4	1	2	1/8			1/8	1		4	76	E5	5	6984
408	408	408	408a	6837/4	6837/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		-1	77	F5	5	6974
408	408	408	408a	3419/2	3419/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		-1	53	F3	3	6988
408	408	408	408a	3419/2	3419/2	0.5	7/8	7/8	4/4	1	2	1/8			1/8	1		2	74	D5	5	6985
408	408	408	408a	3419/2	3419/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		1	79	G5	5	6975
408	408	408	408a	6839/4	6839/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	6976
409	409	409	409a	1710	1710	2.0	0	0	4/4	2	1	1/2			1/2	1		3	45	A2	2	6996
409	409	409	409a	1710	1710	2.0	0	0	4/4	2	1	1/2			1/2	1		3	57	A3	3	6996
409	409	409	409a	1710	1710	2.0	0	0	4/4	1	2	1/2			1/2	1		3	69	A4	4	6994
409	409	409	409a	1710	1710	2.0	0	0	4/4	1	2	1/2			1/2	1		2	74	D5	5	6994
409	409	409	409a	1710	1710	2.0	0	0	4/4	1	2	1/2			1/2	1		-1	77	F5	5	6994
409	409	409	409a	1710	1710	2.0	0	0	4/4	1	1	1/2			1/2	1		3	81	A5	5	6990
409	409	409	409a	1712	1712	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		3	45	A2	2	6997
409	409	409	409a	1712	1712	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		7	49	C#3	3	6997
409	409	409	409a	1712	1712	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		4	52	E3	3	6997
409	409	409	409a	1712	1712	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		3	57	A3	3	6997
409	409	409	409a	1712	1712	0.5	1/2	1/2	4/4	1	2	1/8			1/8	1		3	69	A4	4	6995
409	409	409	409a	1712	1712	0.5	1/2	1/2	4/4	1	2	1/8			1/8	1		7	73	C#5	5	6995
409	409	409	409a	1712	1712	0.5	1/2	1/2	4/4	1	2	1/8			1/8	1		4	76	E5	5	6995
409	409	409	409a	1712	1712	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		3	81	A5	5	6991
409	409	409	409a	3425/2	3425/2	1.0	5/8	5/8	4/4	1	1	1/4			1/4	1		-1	77	F5	5	6992
409	409	409	409a	3427/2	3427/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		4	76	E5	5	6993
410	410	410	410a	1714	1714	2.0	0	0	4/4	2	1	1/2			1/2	1	1	-2	46	Bb2	2	7009
410	410	410	410a	1714	1714	2.0	0	0	4/4	2	1	1/2			1/2	1	1	2	50	D3	3	7009
410	410	410	410a	1714	1714	2.0	0	0	4/4	2	1	1/2			1/2	1	1	-1	53	F3	3	7009
410	410	410	410a	1714	1714	1.0	0	0	4/4	1	1	1/4			1/4	1		2	74	D5	5	6998
410	410	410	410a	3429/2	3429/2	0.25	1/8	1/8	4/4	1	2	1/16			1/16	1		-1	65	F4	4	7002
410	410	410	410a	6859/4	6859/4	0.25	3/16	3/16	4/4	1	2	1/16			1/16	1		3	69	A4	4	7003
410	410	410	410a	1715	1715	0.25	1/4	1/4	4/4	1	2	1/16			1/16	1		0	72	C5	5	7004
410	410	410	410a	1715	1715	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		-1	77	F5	5	6999
410	410	410	410a	6861/4	6861/4	0.25	5/16	5/16	4/4	1	2	1/16			1/16	1		-2	70	Bb4	4	7005
410	410	410	410a	3431/2	3431/2	0.25	3/8	3/8	4/4	1	2	1/16			1/16	1		4	76	E5	5	7006
410	410	410	410a	6863/4	6863/4	0.25	7/16	7/16	4/4	1	2	1/16			1/16	1		2	74	D5	5	7007
410	410	410	410a	1716	1716	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	-2	46	Bb2	2	7010
410	410	410	410a	1716	1716	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	2	50	D3	3	7010
410	410	410	410a	1716	1716	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	-1	53	F3	3	7010
410	410	410	410a	1716	1716	0.5	1/2	1/2	4/4	1	2	1/8			1/8	1		-2	70	Bb4	4	7008
410	410	410	410a	1717	1717	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		4	76	E5	5	7000
410	410	410	410a	3435/2	3435/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	7001
411	411	411	411a	1718	1718	0.5	0	0	4/4	2	1	1/8			1/8	1		0	48	C3	3	7027
411	411	411	411a	1718	1718	0.5	0	0	4/4	2	1	1/8			1/8	1		1	55	G3	3	7027
411	411	411	411a	1718	1718	0.25	0	0	4/4	1	1	1/16			1/16	1		0	72	C5	5	7011
411	411	411	411a	6873/4	6873/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	7012
411	411	411	411a	3437/2	3437/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		-2	58	Bb3	3	7028
411	411	411	411a	3437/2	3437/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		1	67	G4	4	7013
411	411	411	411a	6875/4	6875/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		-2	70	Bb4	4	7014
411	411	411	411a	1719	1719	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		0	60	C4	4	7029
411	411	411	411a	1719	1719	0.25	1/4	1/4	4/4	1	1	1/16			1/16	1		2	74	D5	5	7015
411	411	411	411a	6877/4	6877/4	0.25	5/16	5/16	4/4	1	1	1/16			1/16	1		0	72	C5	5	7016
411	411	411	411a	3439/2	3439/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	7030
411	411	411	411a	3439/2	3439/2	0.25	3/8	3/8	4/4	1	1	1/16			1/16	1		-1	77	F5	5	7017
411	411	411	411a	6879/4	6879/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	7018
411	411	411	411a	1720	1720	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		0	60	C4	4	7031
411	411	411	411a	1720	1720	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		4	64	E4	4	7031
411	411	411	411a	1720	1720	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		1	67	G4	4	7031
411	411	411	411a	1720	1720	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		1	79	G5	5	7019
411	411	411	411a	6881/4	6881/4	0.25	9/16	9/16	4/4	1	1	1/16			1/16	1		6	78	F#5	5	7020
411	411	411	411a	3441/2	3441/2	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		3	81	A5	5	7021
411	411	411	411a	6883/4	6883/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	7022
411	411	411	411a	1721	1721	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		2	86	D6	6	7023
411	411	411	411a	6885/4	6885/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		0	84	C6	6	7024
411	411	411	411a	3443/2	3443/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		-1	89	F6	6	7025
411	411	411	411a	6887/4	6887/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		4	88	E6	6	7026
412	412	412	412a	1722	1722	3.0	0	0	4/4	2	1	3/4			1/2	3/2	1	-1	53	F3	3	7048
412	412	412	412a	1722	1722	3.0	0	0	4/4	2	1	3/4			1/2	3/2	1	3	57	A3	3	7048
412	412	412	412a	1722	1722	3.0	0	0	4/4	2	1	3/4			1/2	3/2	1	0	60	C4	4	7048
412	412	412	412a	1722	1722	3.0	0	0	4/4	2	1	3/4			1/2	3/2	1	-3	63	Eb4	4	7048
412	412	412	412a	1722	1722	0.25	0	0	4/4	1	1	1/16			1/16	1		1	91	G6	6	7032
