mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	crescendo_hairpin	decrescendo_hairpin
1499	1499	1499	1499a	5760	5760	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	19084
1499	1499	1499	1499a	23041/4	23041/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	19085
1499	1499	1499	1499a	11521/2	11521/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	19086
1499	1499	1499	1499a	23043/4	23043/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	19087
1499	1499	1499	1499a	5761	5761	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	19088
1499	1499	1499	1499a	23045/4	23045/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	19089
1499	1499	1499	1499a	11523/2	11523/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	19090
1499	1499	1499	1499a	23047/4	23047/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	19091
1499	1499	1499	1499a	5762	5762	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	19092
1499	1499	1499	1499a	23049/4	23049/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	19093
1499	1499	1499	1499a	11525/2	11525/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	19094
1499	1499	1499	1499a	23051/4	23051/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	19095
1499	1499	1499	1499a	5763	5763	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	19096
1499	1499	1499	1499a	23053/4	23053/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	19097
1500	1500	1500	1500a	11527/2	11527/2	0.0	0	0	Spanner	4/4	1	1	0																	220
1500	1500	1500	1500a	11527/2	11527/2	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	19098									1193			220
1500	1500	1500	1500a	11531/2	11531/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	19099												220
1500	1500	1500	1500a	11527/2	11527/2	0.0	0	0	Spanner	4/4	2	1	0																	221
1500	1500	1500	1500a	11527/2	11527/2	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	19100												221
1500	1500	1500	1500a	23055/4	23055/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	19101												221
1500	1500	1500	1500a	5764	5764	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	19102												221
1500	1500	1500	1500a	23057/4	23057/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	19103												221
1500	1500	1500	1500a	11529/2	11529/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	19104												221
1500	1500	1500	1500a	23059/4	23059/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	19105												221
1500	1500	1500	1500a	5765	5765	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	19106												221
1500	1500	1500	1500a	23061/4	23061/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	19107												221
1500	1500	1500	1500a	11531/2	11531/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	19108												221
1500	1500	1500	1500a	23063/4	23063/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	19109												221
1500	1500	1500	1500a	5766	5766	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	19110												221
1500	1500	1500	1500a	23065/4	23065/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	19111												221
1500	1500	1500	1500a	11533/2	11533/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	19112												221
1500	1500	1500	1500a	23067/4	23067/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	19113												221
1500	1500	1500	1500a	5767	5767	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	19114												221
1500	1500	1500	1500a	23069/4	23069/4	0.0	15/16	15/16	Spanner	4/4	2	1	0
1500	1500	1500	1500a	23069/4	23069/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	19115
1501	1501	1501	1501a	11535/2	11535/2	0.0	0	0	Spanner	4/4	1	1	0
1501	1501	1501	1501a	11535/2	11535/2	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	19116									1194
1501	1501	1501	1501a	11541/2	11541/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	19117									1194
1501	1501	1501	1501a	5771	5771	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	19118									1194
1501	1501	1501	1501a	11535/2	11535/2	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	19119
1501	1501	1501	1501a	23071/4	23071/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	19120
1501	1501	1501	1501a	5768	5768	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	19121
1501	1501	1501	1501a	23073/4	23073/4	0.0	3/16	3/16	Spanner	4/4	2	1	0																435
1501	1501	1501	1501a	23073/4	23073/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	19122											435
1501	1501	1501	1501a	11537/2	11537/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	19123											435
1501	1501	1501	1501a	23075/4	23075/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	19124											435
1501	1501	1501	1501a	5769	5769	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	19125											435
1501	1501	1501	1501a	23077/4	23077/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	19126											435
1501	1501	1501	1501a	11539/2	11539/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	19127											435
1501	1501	1501	1501a	23079/4	23079/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	19128											435
1501	1501	1501	1501a	5770	5770	0.0	5/8	5/8	Spanner	4/4	2	1	0
1501	1501	1501	1501a	5770	5770	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	19129
1501	1501	1501	1501a	23081/4	23081/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	19130
1501	1501	1501	1501a	11541/2	11541/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	19131
1502	1502	1502	1502a	11543/2	11543/2	0.0	0	0	StaffText	4/4	1	1	0								"<font size=""8.185""/><i>più </i>"
1502	1502	1502	1502a	11543/2	11543/2	0.0	0	0	Dynamic	4/4	1	1	0						f
1502	1502	1502	1502a	11543/2	11543/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	19132
1502	1502	1502	1502a	11545/2	11545/2	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12			1/8	2/3	19133		articStaccatissimoBelow
1502	1502	1502	1502a	34637/6	34637/6	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12			1/8	2/3	19134
1502	1502	1502	1502a	34639/6	34639/6	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12			1/8	2/3	19135		articStaccatissimoBelow
1502	1502	1502	1502a	11547/2	11547/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	19136		articStaccatissimoAbove
1502	1502	1502	1502a	5774	5774	0.0	5/8	5/8	Spanner	4/4	1	1	0																436
1502	1502	1502	1502a	5774	5774	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	19137		articStaccatissimoAbove									436
1502	1502	1502	1502a	11549/2	11549/2	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12			1/8	2/3	19138		articStaccatissimoAbove									436
1502	1502	1502	1502a	34649/6	34649/6	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12			1/8	2/3	19139		articStaccatissimoAbove									436
1502	1502	1502	1502a	34651/6	34651/6	0.0	11/12	11/12	Spanner	4/4	1	1	0
1502	1502	1502	1502a	34651/6	34651/6	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12			1/8	2/3	19140		articStaccatissimoAbove
1502	1502	1502	1502a	11543/2	11543/2	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	19141
1502	1502	1502	1502a	23087/4	23087/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	19142
1502	1502	1502	1502a	5772	5772	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	19143
1502	1502	1502	1502a	23089/4	23089/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	19144
1502	1502	1502	1502a	11545/2	11545/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	19145
1502	1502	1502	1502a	23091/4	23091/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	19146
1502	1502	1502	1502a	5773	5773	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	19147
1502	1502	1502	1502a	23093/4	23093/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	19148
1502	1502	1502	1502a	11547/2	11547/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	19149
1502	1502	1502	1502a	23095/4	23095/4	0.0	9/16	9/16	Spanner	4/4	2	1	0																437
1502	1502	1502	1502a	23095/4	23095/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	19150											437
1502	1502	1502	1502a	5774	5774	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	19151											437
1502	1502	1502	1502a	23097/4	23097/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	19152											437
1502	1502	1502	1502a	11549/2	11549/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	19153											437
1502	1502	1502	1502a	23099/4	23099/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	19154											437
1502	1502	1502	1502a	5775	5775	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	19155											437
1502	1502	1502	1502a	23101/4	23101/4	0.0	15/16	15/16	Spanner	4/4	2	1	0
1502	1502	1502	1502a	23101/4	23101/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	19156
1503	1503	1503	1503a	11551/2	11551/2	0.0	0	0	Dynamic	4/4	1	1	0						ff
1503	1503	1503	1503a	11551/2	11551/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	19157
1503	1503	1503	1503a	11553/2	11553/2	0.0	1/4	1/4	Spanner	4/4	1	1	0																	222
1503	1503	1503	1503a	11553/2	11553/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	19158												222
1503	1503	1503	1503a	11555/2	11555/2	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	19159												222
1503	1503	1503	1503a	5779	5779	0.0	7/8	7/8	Spanner	4/4	1	1	0
1503	1503	1503	1503a	5779	5779	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	19160
1503	1503	1503	1503a	11551/2	11551/2	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	19161
1503	1503	1503	1503a	23103/4	23103/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	19162
1503	1503	1503	1503a	5776	5776	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	19163
1503	1503	1503	1503a	23105/4	23105/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	19164
1503	1503	1503	1503a	11553/2	11553/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	19165
1503	1503	1503	1503a	23107/4	23107/4	0.0	5/16	5/16	Spanner	4/4	2	1	0																	223
1503	1503	1503	1503a	23107/4	23107/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	19166												223
1503	1503	1503	1503a	5777	5777	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	19167												223
1503	1503	1503	1503a	23109/4	23109/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	19168												223
1503	1503	1503	1503a	11555/2	11555/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	19169												223
1503	1503	1503	1503a	23111/4	23111/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	19170												223
1503	1503	1503	1503a	5778	5778	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	19171												223
1503	1503	1503	1503a	23113/4	23113/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	19172												223
1503	1503	1503	1503a	11557/2	11557/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	19173												223
1503	1503	1503	1503a	23115/4	23115/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	19174												223
1503	1503	1503	1503a	5779	5779	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	19175												223
1503	1503	1503	1503a	23117/4	23117/4	0.0	15/16	15/16	Spanner	4/4	2	1	0
1503	1503	1503	1503a	23117/4	23117/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	19176
1504	1504	1504	1504a	11559/2	11559/2	0.0	0	0	Dynamic	4/4	1	1	0						mf
1504	1504	1504	1504a	11559/2	11559/2	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	19177
1504	1504	1504	1504a	11565/2	11565/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	19178
1504	1504	1504	1504a	11559/2	11559/2	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	19179
1504	1504	1504	1504a	23119/4	23119/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	19180
1504	1504	1504	1504a	5780	5780	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	19181
1504	1504	1504	1504a	23121/4	23121/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	19182
1504	1504	1504	1504a	11561/2	11561/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	19183
1504	1504	1504	1504a	23123/4	23123/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	19184
1504	1504	1504	1504a	5781	5781	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	19185
1504	1504	1504	1504a	23125/4	23125/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	19186
1504	1504	1504	1504a	11563/2	11563/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	19187
1504	1504	1504	1504a	23127/4	23127/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	19188
1504	1504	1504	1504a	5782	5782	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	19189
1504	1504	1504	1504a	23129/4	23129/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	19190
1504	1504	1504	1504a	11565/2	11565/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	19191
1504	1504	1504	1504a	23131/4	23131/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	19192
1504	1504	1504	1504a	5783	5783	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	19193
1504	1504	1504	1504a	23133/4	23133/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	19194
1505	1505	1505	1505a	11567/2	11567/2	0.0	0	0	Spanner	4/4	1	1	0																438
1505	1505	1505	1505a	11567/2	11567/2	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	19195											438
1505	1505	1505	1505a	11573/2	11573/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	19196											438
1505	1505	1505	1505a	23149/4	23149/4	0.0	15/16	15/16	Spanner	4/4	1	1	0
1505	1505	1505	1505a	23149/4	23149/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	19197
1505	1505	1505	1505a	11567/2	11567/2	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	19198
1505	1505	1505	1505a	23135/4	23135/4	0.0	1/16	1/16	Spanner	4/4	2	1	0																439
1505	1505	1505	1505a	23135/4	23135/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	19199											439
1505	1505	1505	1505a	5784	5784	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	19200											439
1505	1505	1505	1505a	23137/4	23137/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	19201											439
1505	1505	1505	1505a	11569/2	11569/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	19202											439
1505	1505	1505	1505a	23139/4	23139/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	19203											439
1505	1505	1505	1505a	5785	5785	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	19204											439
1505	1505	1505	1505a	23141/4	23141/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	19205											439
1505	1505	1505	1505a	11571/2	11571/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	19206											439
1505	1505	1505	1505a	23143/4	23143/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	19207											439
1505	1505	1505	1505a	5786	5786	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	19208											439
1505	1505	1505	1505a	23145/4	23145/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	19209											439
1505	1505	1505	1505a	11573/2	11573/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	19210											439
1505	1505	1505	1505a	23147/4	23147/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	19211											439
1505	1505	1505	1505a	5787	5787	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	19212											439
1505	1505	1505	1505a	23149/4	23149/4	0.0	15/16	15/16	Spanner	4/4	2	1	0
1505	1505	1505	1505a	23149/4	23149/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	19213
1506	1506	1506	1506a	11575/2	11575/2	0.0	0	0	Dynamic	4/4	1	1	0						f
1506	1506	1506	1506a	11575/2	11575/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	19214
1506	1506	1506	1506a	11577/2	11577/2	0.0	1/4	1/4	Spanner	4/4	1	1	0																	224
1506	1506	1506	1506a	11577/2	11577/2	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12			1/8	2/3	19215									1195			224
1506	1506	1506	1506a	34733/6	34733/6	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12			1/8	2/3	19216									1195			224
1506	1506	1506	1506a	34735/6	34735/6	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12			1/8	2/3	19217									1195			224
1506	1506	1506	1506a	11579/2	11579/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	19218									1195			224
1506	1506	1506	1506a	5790	5790	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	19219									1195			224
1506	1506	1506	1506a	11581/2	11581/2	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12			1/8	2/3	19220									1195			224
1506	1506	1506	1506a	34745/6	34745/6	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12			1/8	2/3	19221									1195			224
1506	1506	1506	1506a	34747/6	34747/6	0.0	11/12	11/12	Spanner	4/4	1	1	0
1506	1506	1506	1506a	34747/6	34747/6	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12			1/8	2/3	19222
1506	1506	1506	1506a	11575/2	11575/2	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	19223
1506	1506	1506	1506a	23151/4	23151/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	19224
1506	1506	1506	1506a	5788	5788	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	19225
1506	1506	1506	1506a	23153/4	23153/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	19226
1506	1506	1506	1506a	11577/2	11577/2	0.0	1/4	1/4	Spanner	4/4	2	1	0																	225
1506	1506	1506	1506a	11577/2	11577/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	19227												225
1506	1506	1506	1506a	23155/4	23155/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	19228												225
1506	1506	1506	1506a	5789	5789	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	19229												225
1506	1506	1506	1506a	23157/4	23157/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	19230												225
1506	1506	1506	1506a	11579/2	11579/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	19231												225
1506	1506	1506	1506a	23159/4	23159/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	19232												225
1506	1506	1506	1506a	5790	5790	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	19233												225
1506	1506	1506	1506a	23161/4	23161/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	19234												225
1506	1506	1506	1506a	11581/2	11581/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	19235												225
1506	1506	1506	1506a	5791	5791	0.0	7/8	7/8	Spanner	4/4	2	1	0
1507	1507	1507	1507a	11583/2	11583/2	0.0	0	0	Dynamic	4/4	1	1	0						mf
1507	1507	1507	1507a	11583/2	11583/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	19236
1507	1507	1507	1507a	11587/2	11587/2	0.0	1/2	1/2	StaffText	4/4	1	1	0								"<font size=""8.185""/><i>cresc. -		-		-		-		-		-		-		-		-		-</i>"
1507	1507	1507	1507a	11589/2	11589/2	0.0	3/4	3/4	Dynamic	4/4	1	1	0						f
1507	1507	1507	1507a	11589/2	11589/2	0.0	3/4	3/4	Spanner	4/4	1	1	0																	226
1507	1507	1507	1507a	11589/2	11589/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	19237									1196			226
1507	1507	1507	1507a	11587/2	11587/2	2.0	1/2	1/2	Chord	4/4	1	2	1/2			1/2	1	19238									1197			226
1507	1507	1507	1507a	11583/2	11583/2	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	19239
1507	1507	1507	1507a	23167/4	23167/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	19240
1507	1507	1507	1507a	5792	5792	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	19241
1507	1507	1507	1507a	23169/4	23169/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	19242
1507	1507	1507	1507a	11585/2	11585/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	19243
1507	1507	1507	1507a	23171/4	23171/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	19244
1507	1507	1507	1507a	5793	5793	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	19245
1507	1507	1507	1507a	23173/4	23173/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	19246
1507	1507	1507	1507a	11587/2	11587/2	0.0	1/2	1/2	Spanner	4/4	2	1	0																440
1507	1507	1507	1507a	11587/2	11587/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	19247											440
1507	1507	1507	1507a	23175/4	23175/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	19248											440
1507	1507	1507	1507a	5794	5794	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	19249											440
1507	1507	1507	1507a	23177/4	23177/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	19250											440
1507	1507	1507	1507a	11589/2	11589/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	19251											440
1507	1507	1507	1507a	23179/4	23179/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	19252											440
1507	1507	1507	1507a	5795	5795	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	19253											440
1507	1507	1507	1507a	23181/4	23181/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	19254											440
1508	1508	1508	1508a	11591/2	11591/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	19255									1196			226
1508	1508	1508	1508a	5796	5796	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	19256									1196			226
1508	1508	1508	1508a	11593/2	11593/2	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12			1/8	2/3	19257									1196			226
1508	1508	1508	1508a	34781/6	34781/6	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12			1/8	2/3	19258									1196			226
1508	1508	1508	1508a	34783/6	34783/6	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12			1/8	2/3	19259												226
1508	1508	1508	1508a	11595/2	11595/2	0.0	1/2	1/2	Spanner	4/4	1	1	0
1508	1508	1508	1508a	11595/2	11595/2	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	19260
1508	1508	1508	1508a	11591/2	11591/2	4.0	0	0	Chord	4/4	1	2	1			1	1	19261
1508	1508	1508	1508a	11591/2	11591/2	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	19262											440
1508	1508	1508	1508a	23183/4	23183/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	19263											440
1508	1508	1508	1508a	5796	5796	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	19264											440
1508	1508	1508	1508a	23185/4	23185/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	19265											440
1508	1508	1508	1508a	11593/2	11593/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	19266											440
1508	1508	1508	1508a	23187/4	23187/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	19267											440
1508	1508	1508	1508a	5797	5797	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	19268											440
1508	1508	1508	1508a	23189/4	23189/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	19269											440
1508	1508	1508	1508a	11595/2	11595/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	19270											440
1508	1508	1508	1508a	23191/4	23191/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	19271											440
1508	1508	1508	1508a	5798	5798	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	19272											440
1508	1508	1508	1508a	23193/4	23193/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	19273											440
1508	1508	1508	1508a	11597/2	11597/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	19274											440
1508	1508	1508	1508a	23195/4	23195/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	19275											440
1508	1508	1508	1508a	5799	5799	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	19276											440
1508	1508	1508	1508a	23197/4	23197/4	0.0	15/16	15/16	Spanner	4/4	2	1	0
1508	1508	1508	1508a	23197/4	23197/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	19277
1509	1509	1509	1509a	11605/2	11605/2	0.0	3/4	3/4	Dynamic	4/4	1	1	0						f
1509	1509	1509	1509a	11605/2	11605/2	0.0	3/4	3/4	Spanner	4/4	1	1	0																	227
1509	1509	1509	1509a	11605/2	11605/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	19278									1198			227
