mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1340	1340	5120	5120	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		4	64	E4	4	17101
1340	1340	5120	5120	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	17095
1340	1340	20481/4	20481/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		1	67	G4	4	17102
1340	1340	10241/2	10241/2	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		5	59	B3	3	17103
1340	1340	10241/2	10241/2	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		4	64	E4	4	17103
1340	1340	10241/2	10241/2	1.5	1/4	1/4	4/4	1	1	3/8			1/4	3/2		4	76	E5	5	17096
1340	1340	20483/4	20483/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		1	67	G4	4	17104
1340	1340	5121	5121	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		5	59	B3	3	17105
1340	1340	5121	5121	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		4	64	E4	4	17105
1340	1340	20485/4	20485/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		1	67	G4	4	17106
1340	1340	10243/2	10243/2	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		5	59	B3	3	17107
1340	1340	10243/2	10243/2	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		4	64	E4	4	17107
1340	1340	20487/4	20487/4	0.25	9/16	9/16	4/4	2	1	1/16			1/16	1		1	67	G4	4	17108
1340	1340	5122	5122	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		5	59	B3	3	17109
1340	1340	5122	5122	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		4	64	E4	4	17109
1340	1340	5122	5122	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	17097
1340	1340	20489/4	20489/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		1	67	G4	4	17110
1340	1340	10245/2	10245/2	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		7	61	C#4	4	17111
1340	1340	10245/2	10245/2	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		4	64	E4	4	17111
1340	1340	10245/2	10245/2	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		7	73	C#5	5	17098
1340	1340	20491/4	20491/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		1	67	G4	4	17112
1340	1340	5123	5123	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		7	61	C#4	4	17113
1340	1340	5123	5123	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		4	64	E4	4	17113
1340	1340	20493/4	20493/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		1	67	G4	4	17114
1341	1341	10247/2	10247/2	2.0	0	0	4/4	2	2	1/2			1/2	1		9	63	D#4	4	17124
1341	1341	10247/2	10247/2	1.0	0	0	4/4	1	1	1/4			1/4	1		9	75	D#5	5	17115
1341	1341	5124	5124	1.0	1/8	1/8	4/4	2	1	1/4			1/4	1		1	67	G4	4	17119
1341	1341	5124	5124	1.0	1/8	1/8	4/4	2	1	1/4			1/4	1		5	71	B4	4	17119
1341	1341	5125	5125	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		1	67	G4	4	17120
1341	1341	5125	5125	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		5	71	B4	4	17120
1341	1341	5125	5125	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		9	75	D#5	5	17116
1341	1341	10251/2	10251/2	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		5	59	B3	3	17125
1341	1341	10251/2	10251/2	1.5	1/2	1/2	4/4	1	1	3/8			1/4	3/2		6	78	F#5	5	17117
1341	1341	5126	5126	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		9	63	D#4	4	17121
1341	1341	5126	5126	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		6	66	F#4	4	17121
1341	1341	5126	5126	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		3	69	A4	4	17121
1341	1341	10253/2	10253/2	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		9	63	D#4	4	17122
1341	1341	10253/2	10253/2	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		6	66	F#4	4	17122
1341	1341	10253/2	10253/2	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		3	69	A4	4	17122
1341	1341	5127	5127	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		9	63	D#4	4	17123
1341	1341	5127	5127	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		6	66	F#4	4	17123
1341	1341	5127	5127	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		3	69	A4	4	17123
1341	1341	5127	5127	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	17118
1342	1342	10255/2	10255/2	0.25	0	0	4/4	2	1	1/16			1/16	1		4	52	E3	3	17131
1342	1342	10255/2	10255/2	0.25	0	0	4/4	2	1	1/16			1/16	1		1	55	G3	3	17131
1342	1342	10255/2	10255/2	1.5	0	0	4/4	1	1	3/8			1/4	3/2		1	67	G4	4	17126
1342	1342	10255/2	10255/2	1.5	0	0	4/4	1	1	3/8			1/4	3/2		5	71	B4	4	17126
1342	1342	10255/2	10255/2	1.5	0	0	4/4	1	1	3/8			1/4	3/2		4	76	E5	5	17126
1342	1342	10255/2	10255/2	1.5	0	0	4/4	1	1	3/8			1/4	3/2		1	79	G5	5	17126
1342	1342	20511/4	20511/4	0.25	1/16	1/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	17132
1342	1342	5128	5128	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		4	52	E3	3	17133
1342	1342	5128	5128	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		1	55	G3	3	17133
1342	1342	20513/4	20513/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	17134
1342	1342	10257/2	10257/2	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		4	52	E3	3	17135
1342	1342	10257/2	10257/2	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		1	55	G3	3	17135
1342	1342	20515/4	20515/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	17136
1342	1342	5129	5129	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		4	52	E3	3	17137
1342	1342	5129	5129	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		1	55	G3	3	17137
1342	1342	5129	5129	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		4	64	E4	4	17127
1342	1342	20517/4	20517/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	17138
1342	1342	10259/2	10259/2	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		4	52	E3	3	17139
1342	1342	10259/2	10259/2	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		1	55	G3	3	17139
1342	1342	10259/2	10259/2	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		1	67	G4	4	17128
1342	1342	20519/4	20519/4	0.25	9/16	9/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	17140
1342	1342	5130	5130	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		4	52	E3	3	17141
1342	1342	5130	5130	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		1	55	G3	3	17141
1342	1342	20521/4	20521/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	17142
1342	1342	10261/2	10261/2	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		4	52	E3	3	17143
1342	1342	10261/2	10261/2	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		1	55	G3	3	17143
1342	1342	10261/2	10261/2	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		6	66	F#4	4	17129
1342	1342	20523/4	20523/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	17144
1342	1342	5131	5131	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		4	52	E3	3	17145
1342	1342	5131	5131	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		1	55	G3	3	17145
1342	1342	5131	5131	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		4	64	E4	4	17130
1342	1342	20525/4	20525/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	17146
1343	1343	10263/2	10263/2	0.25	0	0	4/4	2	1	1/16			1/16	1		4	52	E3	3	17149
1343	1343	10263/2	10263/2	0.25	0	0	4/4	2	1	1/16			1/16	1		1	55	G3	3	17149
1343	1343	10263/2	10263/2	2.0	0	0	4/4	1	1	1/2			1/2	1		0	72	C5	5	17147
1343	1343	20527/4	20527/4	0.25	1/16	1/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	17150
1343	1343	5132	5132	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		4	52	E3	3	17151
1343	1343	5132	5132	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		1	55	G3	3	17151
1343	1343	20529/4	20529/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	17152
1343	1343	10265/2	10265/2	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		4	52	E3	3	17153
1343	1343	10265/2	10265/2	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		1	55	G3	3	17153
1343	1343	20531/4	20531/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	17154
1343	1343	5133	5133	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		4	52	E3	3	17155
1343	1343	5133	5133	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		1	55	G3	3	17155
1343	1343	20533/4	20533/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	17156
1343	1343	10267/2	10267/2	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		4	52	E3	3	17157
1343	1343	10267/2	10267/2	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		1	55	G3	3	17157
1343	1343	20535/4	20535/4	0.25	9/16	9/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	17158
1343	1343	5134	5134	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		4	52	E3	3	17159
1343	1343	5134	5134	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		1	55	G3	3	17159
1343	1343	20537/4	20537/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	17160
1343	1343	10269/2	10269/2	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		4	52	E3	3	17161
1343	1343	10269/2	10269/2	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		1	55	G3	3	17161
1343	1343	10269/2	10269/2	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		5	71	B4	4	17148
1343	1343	20539/4	20539/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	17162
1343	1343	5135	5135	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		4	52	E3	3	17163
1343	1343	5135	5135	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		1	55	G3	3	17163
1343	1343	20541/4	20541/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	17164
1344	1344	10271/2	10271/2	4.0	0	0	4/4	2	1	1			1	1	1	6	54	F#3	3	17167
1344	1344	10271/2	10271/2	4.0	0	0	4/4	2	1	1			1	1	1	10	58	A#3	3	17167
1344	1344	10271/2	10271/2	4.0	0	0	4/4	2	1	1			1	1	1	7	61	C#4	4	17167
1344	1344	10271/2	10271/2	4.0	0	0	4/4	2	1	1			1	1	1	4	64	E4	4	17167
1344	1344	10271/2	10271/2	2.0	0	0	4/4	1	1	1/2			1/2	1		10	70	A#4	4	17165
1344	1344	10275/2	10275/2	2.0	1/2	1/2	4/4	1	1	1/2			1/2	1		4	76	E5	5	17166
1345	1345	10279/2	10279/2	1.0	0	0	4/4	2	1	1/4			1/4	1	-1	6	54	F#3	3	17173
1345	1345	10279/2	10279/2	1.0	0	0	4/4	2	1	1/4			1/4	1	-1	10	58	A#3	3	17173
1345	1345	10279/2	10279/2	1.0	0	0	4/4	2	1	1/4			1/4	1	-1	7	61	C#4	4	17173
1345	1345	10279/2	10279/2	1.0	0	0	4/4	2	1	1/4			1/4	1	-1	4	64	E4	4	17173
1345	1345	10279/2	10279/2	1.0	0	0	4/4	1	1	1/4			1/4	1		9	75	D#5	5	17168
1345	1345	10281/2	10281/2	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		7	73	C#5	5	17169
1345	1345	10283/2	10283/2	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		5	71	B4	4	17170
1345	1345	10285/2	10285/2	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		8	68	G#4	4	17171
1345	1345	5143	5143	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		10	70	A#4	4	17172
1346	1346	10287/2	10287/2	0.5	0	0	4/4	1	1	1/8			1/8	1		5	71	B4	4	17174
1346	1346	5144	5144	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		10	46	A#2	2	17182
1346	1346	5144	5144	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		10	58	A#3	3	17175
1346	1346	10289/2	10289/2	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		5	47	B2	2	17183
1346	1346	10289/2	10289/2	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		5	59	B3	3	17176
1346	1346	5145	5145	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		0	48	C3	3	17184
1346	1346	5145	5145	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		0	60	C4	4	17177
1346	1346	10291/2	10291/2	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		4	52	E3	3	17185
1346	1346	10291/2	10291/2	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		4	64	E4	4	17178
1346	1346	5146	5146	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		9	51	D#3	3	17186
1346	1346	5146	5146	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		9	63	D#4	4	17179
1346	1346	10293/2	10293/2	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		6	54	F#3	3	17187
1346	1346	10293/2	10293/2	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		6	66	F#4	4	17180
1346	1346	5147	5147	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	17188
1346	1346	5147	5147	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	17181
1347	1347	10295/2	10295/2	4.0	0	0	4/4	2	1	1			1	1		3	57	A3	3	17193
1347	1347	10295/2	10295/2	4.0	0	0	4/4	1	2	1			1	1		9	63	D#4	4	17192
1347	1347	10295/2	10295/2	4.0	0	0	4/4	1	2	1			1	1		6	66	F#4	4	17192
1347	1347	10295/2	10295/2	2.0	0	0	4/4	1	1	1/2			1/2	1		0	72	C5	5	17189
1347	1347	10299/2	10299/2	1.5	1/2	1/2	4/4	1	1	3/8			1/4	3/2		3	69	A4	4	17190
1347	1347	5151	5151	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		6	66	F#4	4	17191
1348	1348	10303/2	10303/2	2.0	0	0	4/4	2	1	1/2			1/2	1		4	52	E3	3	17198
1348	1348	10303/2	10303/2	2.0	0	0	4/4	2	1	1/2			1/2	1		1	55	G3	3	17198
1348	1348	10303/2	10303/2	2.0	0	0	4/4	1	2	1/2			1/2	1		4	64	E4	4	17197
1348	1348	10303/2	10303/2	1.5	0	0	4/4	1	1	3/8			1/4	3/2		5	71	B4	4	17194
1348	1348	5153	5153	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	17195
1348	1348	10307/2	10307/2	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		4	64	E4	4	17196
1349	1349	10311/2	10311/2	4.0	0	0	4/4	2	1	1			1	1		0	48	C3	3	17202
1349	1349	10311/2	10311/2	4.0	0	0	4/4	2	1	1			1	1		4	52	E3	3	17202
1349	1349	10311/2	10311/2	4.0	0	0	4/4	2	1	1			1	1		1	55	G3	3	17202
1349	1349	10311/2	10311/2	4.0	0	0	4/4	1	2	1			1	1		0	60	C4	4	17201
1349	1349	10313/2	10313/2	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		4	64	E4	4	17199
1349	1349	10315/2	10315/2	2.0	1/2	1/2	4/4	1	1	1/2			1/2	1	1	1	67	G4	4	17200
1350	1350	10319/2	10319/2	2.0	0	0	4/4	2	1	1/2			1/2	1	1	6	42	F#2	2	17210
1350	1350	10319/2	10319/2	2.0	0	0	4/4	2	1	1/2			1/2	1	1	7	49	C#3	3	17210
1350	1350	10319/2	10319/2	2.0	0	0	4/4	2	1	1/2			1/2	1	1	4	52	E3	3	17210
1350	1350	10319/2	10319/2	2.0	0	0	4/4	1	2	1/2			1/2	1	1	10	58	A#3	3	17208
1350	1350	10319/2	10319/2	1.0	0	0	4/4	1	1	1/4			1/4	1	-1	1	67	G4	4	17203
1350	1350	10321/2	10321/2	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		10	58	A#3	3	17204
1350	1350	10323/2	10323/2	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	6	42	F#2	2	17211
1350	1350	10323/2	10323/2	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	7	49	C#3	3	17211
1350	1350	10323/2	10323/2	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	4	52	E3	3	17211
1350	1350	10323/2	10323/2	0.5	1/2	1/2	4/4	1	2	1/8			1/8	1	-1	10	58	A#3	3	17209
1350	1350	10323/2	10323/2	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		4	64	E4	4	17205
1350	1350	10325/2	10325/2	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		2	62	D4	4	17206
1350	1350	5163	5163	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		7	61	C#4	4	17207
1351	1351	10327/2	10327/2	1.0	0	0	4/4	2	1	1/4			1/4	1		5	47	B2	2	17216
1351	1351	10327/2	10327/2	1.0	0	0	4/4	2	1	1/4			1/4	1		2	50	D3	3	17216
1351	1351	10327/2	10327/2	1.0	0	0	4/4	1	1	1/4			1/4	1		5	59	B3	3	17212
1351	1351	10329/2	10329/2	2.0	1/4	1/4	4/4	2	1	1/2			1/2	1		5	35	B1	1	17217
1351	1351	10329/2	10329/2	2.0	1/4	1/4	4/4	2	1	1/2			1/2	1		5	47	B2	2	17217
1351	1351	10329/2	10329/2	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		2	50	D3	3	17213
1351	1351	10329/2	10329/2	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		6	54	F#3	3	17213
1351	1351	10329/2	10329/2	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		5	59	B3	3	17213
1351	1351	10333/2	10333/2	0.75	3/4	3/4	4/4	2	1	3/16			1/8	3/2		6	42	F#2	2	17218
1351	1351	10333/2	10333/2	0.75	3/4	3/4	4/4	2	1	3/16			1/8	3/2		10	46	A#2	2	17218
1351	1351	10333/2	10333/2	0.75	3/4	3/4	4/4	1	1	3/16			1/8	3/2		7	49	C#3	3	17214
1351	1351	10333/2	10333/2	0.75	3/4	3/4	4/4	1	1	3/16			1/8	3/2		6	54	F#3	3	17214
1351	1351	20669/4	20669/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		6	42	F#2	2	17219
1351	1351	20669/4	20669/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		10	46	A#2	2	17219
1351	1351	20669/4	20669/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		7	49	C#3	3	17215
1351	1351	20669/4	20669/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		6	54	F#3	3	17215
1352	1352	10335/2	10335/2	0.75	0	0	4/4	2	1	3/16			1/8	3/2		5	35	B1	1	17224
1352	1352	10335/2	10335/2	0.75	0	0	4/4	2	1	3/16			1/8	3/2		5	47	B2	2	17224
1352	1352	10335/2	10335/2	0.75	0	0	4/4	1	1	3/16			1/8	3/2		2	50	D3	3	17220
1352	1352	10335/2	10335/2	0.75	0	0	4/4	1	1	3/16			1/8	3/2		6	54	F#3	3	17220
1352	1352	10335/2	10335/2	0.75	0	0	4/4	1	1	3/16			1/8	3/2		5	59	B3	3	17220
1352	1352	20673/4	20673/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		6	42	F#2	2	17225
1352	1352	20673/4	20673/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		6	54	F#3	3	17221
1352	1352	20673/4	20673/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		10	58	A#3	3	17221
1352	1352	20673/4	20673/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		7	61	C#4	4	17221
1352	1352	10337/2	10337/2	2.0	1/4	1/4	4/4	2	1	1/2			1/2	1		5	47	B2	2	17226
1352	1352	10337/2	10337/2	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		6	54	F#3	3	17222
1352	1352	10337/2	10337/2	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		5	59	B3	3	17222
1352	1352	10337/2	10337/2	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		2	62	D4	4	17222
1352	1352	10341/2	10341/2	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		5	59	B3	3	17223
1353	1353	10343/2	10343/2	1.0	0	0	4/4	2	1	1/4			1/4	1		5	47	B2	2	17235
1353	1353	10343/2	10343/2	1.0	0	0	4/4	1	2	1/4			1/4	1		1	55	G3	3	17233
1353	1353	10343/2	10343/2	1.0	0	0	4/4	1	2	1/4			1/4	1		5	59	B3	3	17233
1353	1353	10343/2	10343/2	1.0	0	0	4/4	1	1	1/4			1/4	1		4	64	E4	4	17227
1353	1353	10345/2	10345/2	0.75	1/4	1/4	4/4	1	1	3/16			1/8	3/2		4	64	E4	4	17228
1353	1353	20693/4	20693/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	17229
1353	1353	10347/2	10347/2	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		5	47	B2	2	17236
1353	1353	10347/2	10347/2	1.0	1/2	1/2	4/4	1	2	1/4			1/4	1		3	57	A3	3	17234
1353	1353	10347/2	10347/2	1.0	1/2	1/2	4/4	1	2	1/4			1/4	1		9	63	D#4	4	17234
1353	1353	10347/2	10347/2	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		6	66	F#4	4	17230
1353	1353	10349/2	10349/2	0.75	3/4	3/4	4/4	1	1	3/16			1/8	3/2		6	66	F#4	4	17231
1353	1353	20701/4	20701/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		6	66	F#4	4	17232
1354	1354	10351/2	10351/2	1.0	0	0	4/4	2	2	1/4			1/4	1		4	40	E2	2	17242
1354	1354	10351/2	10351/2	1.0	0	0	4/4	1	2	1/4			1/4	1		5	59	B3	3	17238
1354	1354	10351/2	10351/2	1.0	0	0	4/4	1	2	1/4			1/4	1		4	64	E4	4	17238
1354	1354	10351/2	10351/2	1.0	0	0	4/4	1	1	1/4			1/4	1		1	67	G4	4	17237
1354	1354	10353/2	10353/2	2.0	1/4	1/4	4/4	2	2	1/2			1/2	1		4	40	E2	2	17243
1354	1354	10353/2	10353/2	2.0	1/4	1/4	4/4	2	2	1/2			1/2	1		4	52	E3	3	17243
1354	1354	10353/2	10353/2	2.0	1/4	1/4	4/4	1	2	1/2			1/2	1		1	55	G3	3	17239
1354	1354	10353/2	10353/2	2.0	1/4	1/4	4/4	1	2	1/2			1/2	1		5	59	B3	3	17239
1354	1354	10353/2	10353/2	2.0	1/4	1/4	4/4	1	2	1/2			1/2	1		4	64	E4	4	17239
1354	1354	10357/2	10357/2	0.75	3/4	3/4	4/4	2	2	3/16			1/8	3/2		5	47	B2	2	17244
1354	1354	10357/2	10357/2	0.75	3/4	3/4	4/4	2	2	3/16			1/8	3/2		9	51	D#3	3	17244
1354	1354	10357/2	10357/2	0.75	3/4	3/4	4/4	2	1	3/16			1/8	3/2		6	54	F#3	3	17240
1354	1354	10357/2	10357/2	0.75	3/4	3/4	4/4	2	1	3/16			1/8	3/2		3	57	A3	3	17240
1354	1354	10357/2	10357/2	0.75	3/4	3/4	4/4	2	1	3/16			1/8	3/2		5	59	B3	3	17240
1354	1354	20717/4	20717/4	0.25	15/16	15/16	4/4	2	2	1/16			1/16	1		5	47	B2	2	17245
1354	1354	20717/4	20717/4	0.25	15/16	15/16	4/4	2	2	1/16			1/16	1		9	51	D#3	3	17245
1354	1354	20717/4	20717/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		6	54	F#3	3	17241
1354	1354	20717/4	20717/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		3	57	A3	3	17241
1354	1354	20717/4	20717/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		5	59	B3	3	17241
1355	1355	10359/2	10359/2	0.75	0	0	4/4	2	1	3/16			1/8	3/2		4	40	E2	2	17250
1355	1355	10359/2	10359/2	0.75	0	0	4/4	2	1	3/16			1/8	3/2		4	52	E3	3	17250
1355	1355	10359/2	10359/2	0.75	0	0	4/4	1	1	3/16			1/8	3/2		1	55	G3	3	17246
1355	1355	10359/2	10359/2	0.75	0	0	4/4	1	1	3/16			1/8	3/2		5	59	B3	3	17246
1355	1355	10359/2	10359/2	0.75	0	0	4/4	1	1	3/16			1/8	3/2		4	64	E4	4	17246
1355	1355	20721/4	20721/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		5	47	B2	2	17251
1355	1355	20721/4	20721/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		5	59	B3	3	17247
1355	1355	20721/4	20721/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		9	63	D#4	4	17247
1355	1355	20721/4	20721/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		6	66	F#4	4	17247
1355	1355	10361/2	10361/2	2.0	1/4	1/4	4/4	2	1	1/2			1/2	1		4	52	E3	3	17252
1355	1355	10361/2	10361/2	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		5	59	B3	3	17248
1355	1355	10361/2	10361/2	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		4	64	E4	4	17248
1355	1355	10361/2	10361/2	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		1	67	G4	4	17248
1355	1355	10365/2	10365/2	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		4	64	E4	4	17249
1356	1356	10367/2	10367/2	1.0	0	0	4/4	2	1	1/4			1/4	1		3	45	A2	2	17261
1356	1356	10367/2	10367/2	1.0	0	0	4/4	2	1	1/4			1/4	1		4	52	E3	3	17261
1356	1356	10367/2	10367/2	1.0	0	0	4/4	2	1	1/4			1/4	1		3	57	A3	3	17261
1356	1356	10367/2	10367/2	1.0	0	0	4/4	1	2	1/4			1/4	1		0	60	C4	4	17259
1356	1356	10367/2	10367/2	1.0	0	0	4/4	1	2	1/4			1/4	1		4	64	E4	4	17259
1356	1356	10367/2	10367/2	1.0	0	0	4/4	1	1	1/4			1/4	1		0	72	C5	5	17253
1356	1356	10369/2	10369/2	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		0	72	C5	5	17254
1356	1356	5185	5185	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	17255
